Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.704s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	15.2	15.4	13.6	15.2
61	4864	4856	4856	4856
62	4888	4896	4888	4880
63	4880	4880	4880	4880
64	4872	4880	4888	4880
65	4880	4872	4872	4896
66	4880	4880	4880	4880
67	4880	4880	4872	4856
68	4872	4880	4888	4880
69	4880	4872	4872	4896
70	4880	4880	4880	4880
71	4888	4880	4880	4872
72	4880	4880	4880	4880
73	4880	4888	4872	4880
74	4872	4864	4880	4872
75	4888	4896	4888	4880
76	4872	4880	4888	4880
77	4880	4872	4872	4896
78	4880	4880	4880	4880
79	4888	4880	4880	4872
80	4880	4880	4880	4880
81	4896	4896	4896	4896
82	4864	4872	4872	4880
83	4880	4880	4880	4880
84	4888	4880	4880	4872
85	4864	4880	4880	4864
86	4896	4888	4872	4896
87	4880	4880	4896	4896
88	4888	4880	4880	4872
89	4880	4880	4880	4880
90	4880	4896	4896	4880
91	4880	4872	4856	4880
92	4880	4880	4888	4872
93	4880	4880	4880	4880
94	4872	4880	4888	4880
95	4880	4872	4856	4880
96	4880	4880	4888	4872
97	4872	4864	4872	4880
98	4880	4896	4896	4880
99	4880	4872	4872	4896
100	4880	4880	4872	4856
101	4880	4880	4880	4880
102	4872	4880	4888	4880
103	4880	4872	4864	4872
104	4880	4880	4880	4880
105	4872	4880	4888	4880
106	4880	4872	4872	4896
107	4880	4880	4880	4880
108	4888	4880	4880	4872
109	4880	4880	4880	4880
110	4880	4888	4872	4880
111	4864	4864	4880	4880
112	4880	4880	4872	4856
113	4872	4880	4888	4880
114	4896	4888	4872	4896
115	4880	4880	4896	4896
116	4880	4880	4872	4856
117	4880	4880	4880	4880
118	4872	4880	4888	4880
119	4880	4872	4864	4872
120	4880	4880	4880	4880
avg	4879.33	4879.33	4879.2	4879.07
delay	281.194	280.949	281.252	281.162
loss	0.183121	0.183175	0.183184	0.183234
Command ['/home/synrg/Documents/Jiaming/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs4', '--datarate=6e6', '--RngRun=57'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
