0.00	0.00	0.00	0.00
32.36	23.51	0.00	0.00
-12.36	38.04	0.00	0.00
-40.00	0.00	0.00	0.00
-12.36	-38.04	0.00	0.00
32.36	-23.51	0.00	0.00
71.49	15.19	0.00	1.00
59.13	42.96	0.00	1.00
36.54	63.29	0.00	1.00
7.64	72.68	0.00	1.00
-22.58	69.51	0.00	1.00
-48.90	54.31	0.00	1.00
-66.77	29.73	0.00	1.00
-73.08	0.00	0.00	1.00
-66.77	-29.73	0.00	1.00
-48.90	-54.31	0.00	1.00
-22.58	-69.51	0.00	1.00
7.64	-72.68	0.00	1.00
36.54	-63.29	0.00	1.00
59.13	-42.96	0.00	1.00
71.49	-15.19	0.00	1.00
