0.00	0.00	0.00	0.00
28.28	28.28	0.00	0.00
-28.28	28.28	0.00	0.00
-28.28	-28.28	0.00	0.00
28.28	-28.28	0.00	0.00
66.92	17.93	0.00	1.00
48.99	48.99	0.00	1.00
17.93	66.92	0.00	1.00
-17.93	66.92	0.00	1.00
-48.99	48.99	0.00	1.00
-66.92	17.93	0.00	1.00
-66.92	-17.93	0.00	1.00
-48.99	-48.99	0.00	1.00
-17.93	-66.92	0.00	1.00
17.93	-66.92	0.00	1.00
48.99	-48.99	0.00	1.00
66.92	-17.93	0.00	1.00
