0.00	0.00	0.00	0.00
32.36	23.51	0.00	0.00
-12.36	38.04	0.00	0.00
-40.00	0.00	0.00	0.00
-12.36	-38.04	0.00	0.00
32.36	-23.51	0.00	0.00
72.36	23.51	0.00	1.00
44.72	61.55	0.00	1.00
0.00	76.08	0.00	1.00
-44.72	61.55	0.00	1.00
-72.36	23.51	0.00	1.00
-72.36	-23.51	0.00	1.00
-44.72	-61.55	0.00	1.00
-0.00	-76.08	0.00	1.00
44.72	-61.55	0.00	1.00
72.36	-23.51	0.00	1.00
