0.00	0.00	0.00	0.00
20.00	34.64	0.00	0.00
-40.00	0.00	0.00	0.00
20.00	-34.64	0.00	0.00
52.36	11.13	0.00	1.00
43.31	31.46	0.00	1.00
26.77	46.36	0.00	1.00
5.60	53.24	0.00	1.00
-16.54	50.91	0.00	1.00
-35.82	39.78	0.00	1.00
-48.90	21.77	0.00	1.00
-53.53	0.00	0.00	1.00
-48.90	-21.77	0.00	1.00
-35.82	-39.78	0.00	1.00
-16.54	-50.91	0.00	1.00
5.60	-53.24	0.00	1.00
26.77	-46.36	0.00	1.00
43.31	-31.46	0.00	1.00
52.36	-11.13	0.00	1.00
