0.00	0.00	0.00	0.00
0.00	40.00	0.00	0.00
-0.00	-40.00	0.00	0.00
40.00	40.00	0.00	0.00
-40.00	40.00	0.00	0.00
-40.00	-40.00	0.00	0.00
40.00	-40.00	0.00	0.00
79.36	32.87	0.00	1.00
32.87	79.36	0.00	1.00
-32.87	79.36	0.00	1.00
-79.36	32.87	0.00	1.00
-79.36	-32.87	0.00	1.00
-32.87	-79.36	0.00	1.00
32.87	-79.36	0.00	1.00
79.36	-32.87	0.00	1.00
