0.00	0.00	0.00	0.00
0.00	40.00	0.00	0.00
-0.00	-40.00	0.00	0.00
40.00	40.00	0.00	0.00
-40.00	40.00	0.00	0.00
-40.00	-40.00	0.00	0.00
40.00	-40.00	0.00	0.00
74.64	20.00	0.00	1.00
54.64	54.64	0.00	1.00
20.00	74.64	0.00	1.00
-20.00	74.64	0.00	1.00
-54.64	54.64	0.00	1.00
-74.64	20.00	0.00	1.00
-74.64	-20.00	0.00	1.00
-54.64	-54.64	0.00	1.00
-20.00	-74.64	0.00	1.00
20.00	-74.64	0.00	1.00
54.64	-54.64	0.00	1.00
74.64	-20.00	0.00	1.00
