Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.761s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	17	15	14.2	16	12.8	11.4	14.4	15	13.4	11.4	17.2	14.8	12.2	11.8
61	0	0	0	0	0	0	425.6	755.2	656	640	592	499.2	617.6	576
62	0	0	0	0	0	0	716.8	630.4	588.8	547.2	582.4	585.6	611.2	617.6
63	0	0	0	0	0	0	707.2	547.2	723.2	409.6	681.6	598.4	659.2	662.4
64	0	0	0	0	0	0	694.4	646.4	723.2	515.2	668.8	614.4	595.2	604.8
65	0	0	0	0	0	0	713.6	534.4	588.8	732.8	742.4	784	483.2	764.8
66	0	0	0	0	0	0	499.2	707.2	563.2	572.8	656	739.2	614.4	492.8
67	0	0	0	0	0	0	486.4	704	748.8	572.8	649.6	643.2	803.2	486.4
68	0	0	0	0	0	0	678.4	601.6	432	544	688	678.4	518.4	627.2
69	0	0	0	0	0	0	652.8	627.2	710.4	684.8	748.8	716.8	710.4	422.4
70	0	0	0	0	0	0	368	547.2	809.6	460.8	838.4	540.8	608	694.4
71	0	0	0	0	0	0	736	774.4	812.8	556.8	809.6	572.8	614.4	800
72	0	0	0	0	0	0	633.6	502.4	630.4	774.4	649.6	646.4	476.8	659.2
73	0	0	0	0	0	0	419.2	652.8	726.4	681.6	633.6	572.8	761.6	633.6
74	0	0	0	0	0	0	768	608	332.8	672	620.8	838.4	697.6	579.2
75	0	0	0	0	0	0	646.4	601.6	748.8	726.4	828.8	534.4	665.6	755.2
76	0	0	0	0	0	0	822.4	614.4	492.8	675.2	544	630.4	864	579.2
77	0	0	0	0	0	0	505.6	675.2	470.4	649.6	470.4	617.6	576	652.8
78	0	0	0	0	0	0	620.8	620.8	649.6	464	550.4	505.6	672	694.4
79	0	0	0	0	0	0	448	588.8	684.8	604.8	563.2	544	556.8	700.8
80	0	0	0	0	0	0	572.8	534.4	684.8	595.2	787.2	396.8	780.8	608
81	0	0	0	0	0	0	822.4	553.6	678.4	569.6	617.6	832	672	470.4
82	0	0	0	0	0	0	710.4	579.2	496	627.2	572.8	419.2	656	502.4
83	0	0	0	0	0	0	611.2	569.6	649.6	579.2	294.4	560	739.2	636.8
84	0	0	0	0	0	0	572.8	726.4	595.2	400	688	400	572.8	640
85	0	0	0	0	0	0	784	537.6	595.2	611.2	620.8	617.6	406.4	678.4
86	0	0	0	0	0	0	656	528	473.6	707.2	633.6	614.4	428.8	544
87	0	0	0	0	0	0	556.8	636.8	617.6	604.8	515.2	620.8	617.6	729.6
88	0	0	0	0	0	0	598.4	742.4	630.4	582.4	720	723.2	566.4	710.4
89	0	0	0	0	0	0	787.2	620.8	640	720	604.8	758.4	691.2	540.8
90	0	0	0	0	0	0	387.2	531.2	656	745.6	707.2	691.2	707.2	649.6
avg	0	0	0	0	0	0	620.053	616.64	626.987	607.573	642.667	616.533	631.467	623.787
delay	0.294118	0.253333	0.830986	0.725	0.734375	0.754386	10.7978	8.33429	8.31793	11.4639	8.07273	11.6503	11.1201	7.54924
loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=10e6', '--ratio=0.375', '--RngRun=35', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
