Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.784s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	13.4	11.8	13.4	16.4	12.8	16.4	13.8	13.8	14.2	14.4	14.4	16.6	16	15.8
61	0	0	0	0	0	0	550.4	428.8	1014.4	691.2	931.2	912	617.6	800
62	0	0	0	0	0	0	838.4	563.2	528	848	924.8	598.4	614.4	707.2
63	0	0	0	0	0	0	652.8	755.2	544	803.2	432	460.8	848	473.6
64	0	0	0	0	0	0	572.8	723.2	633.6	780.8	876.8	553.6	569.6	502.4
65	0	0	0	0	0	0	896	582.4	691.2	476.8	598.4	720	854.4	592
66	0	0	0	0	0	0	550.4	505.6	800	803.2	374.4	822.4	614.4	764.8
67	0	0	0	0	0	0	707.2	528	739.2	736	604.8	646.4	595.2	563.2
68	0	0	0	0	0	0	710.4	640	585.6	524.8	524.8	681.6	633.6	748.8
69	0	0	0	0	0	0	646.4	563.2	915.2	940.8	611.2	368	534.4	643.2
70	0	0	0	0	0	0	764.8	416	700.8	636.8	601.6	636.8	553.6	784
71	0	0	0	0	0	0	649.6	777.6	524.8	576	752	812.8	496	656
72	0	0	0	0	0	0	620.8	617.6	848	694.4	595.2	630.4	630.4	611.2
73	0	0	0	0	0	0	601.6	620.8	604.8	601.6	889.6	710.4	713.6	547.2
74	0	0	0	0	0	0	748.8	656	787.2	512	640	534.4	771.2	534.4
75	0	0	0	0	0	0	540.8	668.8	579.2	710.4	771.2	534.4	675.2	665.6
76	0	0	0	0	0	0	582.4	393.6	694.4	758.4	486.4	723.2	636.8	723.2
77	0	0	0	0	0	0	585.6	614.4	630.4	934.4	550.4	809.6	291.2	880
78	0	0	0	0	0	0	508.8	755.2	627.2	678.4	748.8	809.6	489.6	585.6
79	0	0	0	0	0	0	473.6	675.2	764.8	864	598.4	444.8	851.2	441.6
80	0	0	0	0	0	0	553.6	742.4	736	560	745.6	918.4	508.8	400
81	0	0	0	0	0	0	592	784	636.8	726.4	544	518.4	758.4	400
82	0	0	0	0	0	0	819.2	633.6	556.8	787.2	672	486.4	672	614.4
83	0	0	0	0	0	0	953.6	656	380.8	272	694.4	636.8	572.8	707.2
84	0	0	0	0	0	0	486.4	630.4	473.6	668.8	860.8	784	566.4	553.6
85	0	0	0	0	0	0	745.6	790.4	630.4	707.2	652.8	636.8	550.4	448
86	0	0	0	0	0	0	528	790.4	432	483.2	646.4	985.6	819.2	550.4
87	0	0	0	0	0	0	697.6	976	732.8	656	556.8	467.2	710.4	556.8
88	0	0	0	0	0	0	636.8	572.8	774.4	643.2	761.6	710.4	646.4	588.8
89	0	0	0	0	0	0	662.4	793.6	515.2	630.4	681.6	524.8	441.6	611.2
90	0	0	0	0	0	0	729.6	716.8	873.6	502.4	768	451.2	524.8	451.2
avg	0	0	0	0	0	0	653.547	652.373	665.173	673.6	669.867	650.987	625.387	603.52
delay	0.253731	0.254237	0.716418	0.768293	0.703125	0.926829	500.104	501.598	493.584	498.531	497.906	498.773	488.752	501.005
loss	0	0	0	0	0	0	0.181159	0.198413	0.479021	0.449558	0.219643	0.20743	0.22973	0.219178
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=27', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
