Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.794s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	18.4	14.4	16.2	14.8	16.2	12.2	16.4	16.6	14.8	13.4	13.8	13.4	16	14.6
61	0	0	0	0	0	0	892.8	844.8	1328	672	531.2	771.2	438.4	652.8
62	0	0	0	0	0	0	662.4	396.8	982.4	544	832	761.6	912	576
63	0	0	0	0	0	0	569.6	678.4	428.8	710.4	521.6	697.6	729.6	547.2
64	0	0	0	0	0	0	579.2	457.6	921.6	476.8	688	620.8	729.6	416
65	0	0	0	0	0	0	934.4	768	534.4	336	681.6	464	483.2	515.2
66	0	0	0	0	0	0	502.4	476.8	649.6	720	752	608	700.8	444.8
67	0	0	0	0	0	0	438.4	579.2	774.4	697.6	508.8	544	697.6	694.4
68	0	0	0	0	0	0	473.6	512	630.4	662.4	854.4	454.4	566.4	553.6
69	0	0	0	0	0	0	707.2	544	633.6	364.8	659.2	614.4	444.8	745.6
70	0	0	0	0	0	0	406.4	886.4	643.2	544	707.2	844.8	480	780.8
71	0	0	0	0	0	0	352	633.6	313.6	739.2	528	572.8	691.2	1001.6
72	0	0	0	0	0	0	732.8	822.4	668.8	774.4	684.8	281.6	742.4	886.4
73	0	0	0	0	0	0	585.6	588.8	700.8	665.6	409.6	457.6	499.2	707.2
74	0	0	0	0	0	0	425.6	592	681.6	793.6	707.2	720	1068.8	675.2
75	0	0	0	0	0	0	473.6	342.4	812.8	652.8	454.4	528	723.2	883.2
76	0	0	0	0	0	0	681.6	518.4	467.2	800	384	944	492.8	604.8
77	0	0	0	0	0	0	393.6	691.2	694.4	579.2	576	892.8	643.2	643.2
78	0	0	0	0	0	0	656	601.6	518.4	678.4	528	780.8	704	352
79	0	0	0	0	0	0	636.8	521.6	528	764.8	899.2	611.2	883.2	579.2
80	0	0	0	0	0	0	816	684.8	393.6	422.4	633.6	614.4	864	521.6
81	0	0	0	0	0	0	550.4	281.6	729.6	284.8	848	489.6	768	614.4
82	0	0	0	0	0	0	867.2	809.6	732.8	844.8	544	505.6	416	480
83	0	0	0	0	0	0	857.6	534.4	668.8	531.2	812.8	508.8	739.2	576
84	0	0	0	0	0	0	976	844.8	960	601.6	528	284.8	345.6	534.4
85	0	0	0	0	0	0	608	412.8	752	451.2	998.4	928	1046.4	672
86	0	0	0	0	0	0	540.8	531.2	822.4	870.4	444.8	579.2	473.6	537.6
