Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.421s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	16	12.4	15.2	16.8	13.6	11.8	13.2	17.2	11.4	16.2	14.8	11.2	11.2	13.8
61	0	0	0	0	0	0	809.6	400	774.4	400	620.8	512	505.6	617.6
62	0	0	0	0	0	0	579.2	425.6	688	601.6	835.2	656	547.2	480
63	0	0	0	0	0	0	572.8	563.2	796.8	697.6	499.2	585.6	633.6	620.8
64	0	0	0	0	0	0	627.2	720	425.6	537.6	710.4	806.4	729.6	569.6
65	0	0	0	0	0	0	672	739.2	576	483.2	588.8	451.2	768	752
66	0	0	0	0	0	0	745.6	563.2	739.2	768	566.4	518.4	480	633.6
67	0	0	0	0	0	0	569.6	636.8	745.6	636.8	547.2	569.6	579.2	761.6
68	0	0	0	0	0	0	611.2	752	736	704	547.2	323.2	726.4	496
69	0	0	0	0	0	0	604.8	576	643.2	675.2	464	457.6	787.2	633.6
70	0	0	0	0	0	0	841.6	681.6	774.4	566.4	499.2	592	646.4	601.6
71	0	0	0	0	0	0	761.6	624	601.6	643.2	617.6	646.4	780.8	569.6
72	0	0	0	0	0	0	665.6	752	668.8	371.2	566.4	681.6	537.6	534.4
73	0	0	0	0	0	0	800	848	502.4	556.8	540.8	736	656	736
74	0	0	0	0	0	0	483.2	707.2	592	729.6	560	512	620.8	556.8
75	0	0	0	0	0	0	652.8	569.6	652.8	684.8	435.2	508.8	582.4	544
76	0	0	0	0	0	0	624	780.8	432	665.6	585.6	790.4	582.4	598.4
77	0	0	0	0	0	0	448	668.8	640	566.4	636.8	691.2	636.8	390.4
78	0	0	0	0	0	0	448	627.2	617.6	777.6	771.2	614.4	739.2	588.8
79	0	0	0	0	0	0	768	448	582.4	566.4	547.2	860.8	489.6	838.4
80	0	0	0	0	0	0	448	771.2	742.4	720	579.2	688	595.2	592
81	0	0	0	0	0	0	582.4	592	438.4	700.8	710.4	713.6	608	569.6
82	0	0	0	0	0	0	553.6	614.4	742.4	620.8	492.8	492.8	694.4	819.2
83	0	0	0	0	0	0	707.2	720	454.4	412.8	652.8	864	784	576
84	0	0	0	0	0	0	652.8	521.6	505.6	592	576	435.2	604.8	636.8
85	0	0	0	0	0	0	531.2	569.6	822.4	768	515.2	486.4	467.2	652.8
86	0	0	0	0	0	0	521.6	627.2	476.8	601.6	582.4	633.6	601.6	691.2
87	0	0	0	0	0	0	716.8	697.6	499.2	496	569.6	707.2	636.8	678.4
88	0	0	0	0	0	0	662.4	396.8	556.8	528	732.8	400	771.2	694.4
89	0	0	0	0	0	0	627.2	742.4	627.2	755.2	576	784	643.2	854.4
90	0	0	0	0	0	0	540.8	483.2	646.4	588.8	684.8	531.2	716.8	694.4
avg	0	0	0	0	0	0	627.627	627.307	623.36	613.867	593.707	608.32	638.4	632.747
delay	0.25	0.354839	0.710526	0.72619	0.735294	0.847458	7.37037	7.9822	6.64646	10.046	7.17785	7.11268	10.1927	7.70979
loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=10e6', '--ratio=0.375', '--RngRun=31', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
