Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.735s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	12.2	13.6	13.4	14.2	12.4	13.2	14.6	12.4	16.2	14.2	12.4	14.2	12.2	16.2
61	0	0	0	0	0	0	848	915.2	1116.8	684.8	550.4	732.8	560	569.6
62	0	0	0	0	0	0	604.8	464	630.4	662.4	796.8	1008	832	1046.4
63	0	0	0	0	0	0	796.8	758.4	579.2	854.4	537.6	806.4	540.8	656
64	0	0	0	0	0	0	665.6	812.8	646.4	883.2	694.4	736	633.6	518.4
65	0	0	0	0	0	0	828.8	697.6	553.6	678.4	288	659.2	880	601.6
66	0	0	0	0	0	0	531.2	976	608	582.4	515.2	963.2	844.8	512
67	0	0	0	0	0	0	912	761.6	595.2	329.6	723.2	873.6	832	768
68	0	0	0	0	0	0	732.8	662.4	816	364.8	640	624	902.4	553.6
69	0	0	0	0	0	0	809.6	540.8	784	531.2	684.8	694.4	681.6	748.8
70	0	0	0	0	0	0	806.4	515.2	761.6	742.4	841.6	515.2	745.6	512
71	0	0	0	0	0	0	486.4	569.6	595.2	1008	681.6	720	880	630.4
72	0	0	0	0	0	0	940.8	678.4	393.6	848	736	604.8	729.6	646.4
73	0	0	0	0	0	0	604.8	790.4	800	768	793.6	451.2	473.6	688
74	0	0	0	0	0	0	748.8	624	755.2	864	544	566.4	886.4	572.8
75	0	0	0	0	0	0	604.8	825.6	531.2	387.2	796.8	681.6	809.6	809.6
76	0	0	0	0	0	0	796.8	828.8	579.2	352	665.6	835.2	620.8	556.8
77	0	0	0	0	0	0	704	368	508.8	784	1040	547.2	854.4	787.2
78	0	0	0	0	0	0	838.4	681.6	700.8	585.6	688	531.2	716.8	928
79	0	0	0	0	0	0	928	604.8	838.4	524.8	681.6	656	486.4	755.2
80	0	0	0	0	0	0	582.4	768	963.2	636.8	780.8	800	656	752
81	0	0	0	0	0	0	534.4	675.2	662.4	899.2	652.8	726.4	857.6	512
82	0	0	0	0	0	0	732.8	665.6	854.4	572.8	745.6	534.4	614.4	556.8
83	0	0	0	0	0	0	640	809.6	816	944	880	662.4	531.2	713.6
84	0	0	0	0	0	0	678.4	985.6	796.8	608	457.6	438.4	892.8	899.2
85	0	0	0	0	0	0	643.2	681.6	643.2	723.2	691.2	809.6	720	681.6
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=25', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
