Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.769s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	18.4	14.4	16.2	14.8	16.2	12.2	16.4	16.6	14.8	13.4	13.8	13.4	16	14.6
61	0	0	0	0	0	0	867.2	758.4	1081.6	601.6	611.2	876.8	720	656
62	0	0	0	0	0	0	905.6	790.4	694.4	736	848	835.2	982.4	886.4
63	0	0	0	0	0	0	723.2	819.2	934.4	896	649.6	892.8	803.2	912
64	0	0	0	0	0	0	592	819.2	1030.4	684.8	1004.8	864	787.2	560
65	0	0	0	0	0	0	777.6	1046.4	908.8	668.8	915.2	681.6	761.6	662.4
66	0	0	0	0	0	0	720	668.8	729.6	1020.8	604.8	700.8	966.4	745.6
67	0	0	0	0	0	0	547.2	857.6	899.2	640	588.8	745.6	752	806.4
68	0	0	0	0	0	0	908.8	1008	832	992	604.8	464	550.4	681.6
69	0	0	0	0	0	0	880	681.6	531.2	371.2	819.2	889.6	880	1040
70	0	0	0	0	0	0	736	713.6	720	720	1030.4	902.4	787.2	739.2
71	0	0	0	0	0	0	960	1091.2	716.8	982.4	732.8	499.2	707.2	825.6
72	0	0	0	0	0	0	700.8	806.4	755.2	732.8	825.6	483.2	940.8	1017.6
73	0	0	0	0	0	0	745.6	950.4	595.2	1068.8	678.4	652.8	755.2	857.6
74	0	0	0	0	0	0	547.2	742.4	784	544	793.6	883.2	812.8	816
75	0	0	0	0	0	0	585.6	512	700.8	1164.8	771.2	633.6	867.2	1177.6
76	0	0	0	0	0	0	998.4	790.4	729.6	752	572.8	886.4	896	662.4
77	0	0	0	0	0	0	521.6	899.2	688	521.6	844.8	1068.8	812.8	777.6
78	0	0	0	0	0	0	956.8	921.6	720	579.2	643.2	889.6	998.4	617.6
79	0	0	0	0	0	0	704	796.8	982.4	867.2	889.6	742.4	1004.8	617.6
80	0	0	0	0	0	0	931.2	825.6	902.4	819.2	528	636.8	899.2	486.4
81	0	0	0	0	0	0	787.2	537.6	582.4	502.4	688	710.4	950.4	1027.2
82	0	0	0	0	0	0	617.6	537.6	886.4	851.2	918.4	656	838.4	876.8
83	0	0	0	0	0	0	1177.6	704	988.8	585.6	1065.6	796.8	678.4	624
84	0	0	0	0	0	0	883.2	745.6	780.8	684.8	784	652.8	918.4	672
85	0	0	0	0	0	0	841.6	563.2	1072	694.4	665.6	745.6	656	777.6
