Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.830s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	13.4	11.8	13.4	16.4	12.8	16.4	13.8	13.8	14.2	14.4	14.4	16.6	16	15.8
61	0	0	0	0	0	0	758.4	422.4	812.8	412.8	1110.4	1136	512	480
62	0	0	0	0	0	0	640	432	390.4	617.6	675.2	550.4	534.4	601.6
63	0	0	0	0	0	0	403.2	652.8	352	537.6	758.4	435.2	553.6	473.6
64	0	0	0	0	0	0	550.4	441.6	496	416	441.6	537.6	416	560
65	0	0	0	0	0	0	464	480	550.4	476.8	444.8	576	480	566.4
66	0	0	0	0	0	0	614.4	531.2	416	508.8	451.2	368	496	576
67	0	0	0	0	0	0	524.8	620.8	611.2	435.2	464	518.4	560	428.8
68	0	0	0	0	0	0	483.2	560	387.2	604.8	560	496	544	499.2
69	0	0	0	0	0	0	582.4	377.6	521.6	598.4	416	444.8	620.8	540.8
70	0	0	0	0	0	0	454.4	470.4	553.6	464	550.4	374.4	585.6	416
71	0	0	0	0	0	0	483.2	531.2	569.6	444.8	496	473.6	428.8	380.8
72	0	0	0	0	0	0	390.4	640	512	502.4	483.2	528	396.8	454.4
73	0	0	0	0	0	0	704	675.2	688	595.2	256	208	256	291.2
74	0	0	0	0	0	0	643.2	358.4	464	428.8	649.6	640	544	556.8
75	0	0	0	0	0	0	403.2	572.8	374.4	560	649.6	432	451.2	393.6
76	0	0	0	0	0	0	460.8	486.4	515.2	300.8	355.2	262.4	640	496
77	0	0	0	0	0	0	585.6	540.8	595.2	425.6	403.2	624	531.2	502.4
78	0	0	0	0	0	0	566.4	748.8	358.4	406.4	425.6	560	419.2	528
79	0	0	0	0	0	0	460.8	403.2	480	704	419.2	444.8	412.8	403.2
80	0	0	0	0	0	0	547.2	544	403.2	403.2	438.4	534.4	387.2	572.8
81	0	0	0	0	0	0	499.2	489.6	464	496	294.4	489.6	563.2	550.4
82	0	0	0	0	0	0	595.2	432	326.4	460.8	710.4	438.4	425.6	556.8
83	0	0	0	0	0	0	444.8	380.8	569.6	550.4	496	604.8	364.8	553.6
84	0	0	0	0	0	0	534.4	502.4	470.4	534.4	499.2	492.8	620.8	640
85	0	0	0	0	0	0	451.2	476.8	441.6	556.8	512	460.8	438.4	412.8
86	0	0	0	0	0	0	576	310.4	566.4	502.4	604.8	537.6	348.8	534.4
87	0	0	0	0	0	0	633.6	492.8	371.2	540.8	480	412.8	448	448
88	0	0	0	0	0	0	483.2	550.4	528	560	560	547.2	556.8	368
89	0	0	0	0	0	0	681.6	531.2	332.8	524.8	412.8	598.4	364.8	467.2
90	0	0	0	0	0	0	425.6	537.6	476.8	595.2	496	524.8	387.2	432
avg	0	0	0	0	0	0	534.827	506.453	486.613	505.493	517.12	508.373	476.267	489.493
delay	0.253731	0.254237	0.716418	0.768293	0.703125	0.926829	543.928	599.7	574.565	601.13	616.885	604.021	551.256	563.027
loss	0	0	0	0	0	0	0.353965	0.690152	0.898806	0.891348	0.688393	0.699136	0.377114	0.383745
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=40e6', '--ratio=0.375', '--RngRun=27', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
