Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.784s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	17.2	16.2	13.8	17.6	16.8	11.8	14	16.8	14.4	16.8	15.4	14.2	14.8	14.8
61	0	0	0	0	0	0	380.8	803.2	1248	416	387.2	659.2	947.2	934.4
62	0	0	0	0	0	0	576	489.6	438.4	288	544	560	499.2	697.6
63	0	0	0	0	0	0	400	476.8	556.8	505.6	496	358.4	544	505.6
64	0	0	0	0	0	0	409.6	480	483.2	502.4	467.2	371.2	512	419.2
65	0	0	0	0	0	0	476.8	406.4	425.6	524.8	640	512	448	499.2
66	0	0	0	0	0	0	572.8	464	489.6	425.6	432	348.8	502.4	483.2
67	0	0	0	0	0	0	473.6	483.2	598.4	460.8	467.2	563.2	409.6	550.4
68	0	0	0	0	0	0	438.4	380.8	377.6	547.2	620.8	531.2	515.2	348.8
69	0	0	0	0	0	0	438.4	521.6	419.2	627.2	422.4	566.4	448	467.2
70	0	0	0	0	0	0	342.4	556.8	662.4	435.2	332.8	454.4	560	451.2
71	0	0	0	0	0	0	345.6	406.4	438.4	476.8	492.8	393.6	444.8	441.6
72	0	0	0	0	0	0	588.8	422.4	544	592	432	457.6	662.4	521.6
73	0	0	0	0	0	0	486.4	505.6	364.8	396.8	512	403.2	451.2	374.4
74	0	0	0	0	0	0	675.2	547.2	553.6	569.6	556.8	416	432	358.4
75	0	0	0	0	0	0	518.4	412.8	332.8	563.2	448	467.2	384	560
76	0	0	0	0	0	0	409.6	480	489.6	617.6	572.8	492.8	547.2	345.6
77	0	0	0	0	0	0	342.4	547.2	595.2	496	387.2	576	595.2	316.8
78	0	0	0	0	0	0	332.8	572.8	316.8	480	342.4	464	448	576
79	0	0	0	0	0	0	540.8	384	419.2	496	374.4	553.6	384	483.2
80	0	0	0	0	0	0	406.4	518.4	435.2	544	582.4	432	371.2	515.2
81	0	0	0	0	0	0	486.4	409.6	540.8	476.8	550.4	416	425.6	428.8
82	0	0	0	0	0	0	390.4	617.6	537.6	460.8	297.6	387.2	512	451.2
83	0	0	0	0	0	0	438.4	438.4	604.8	464	470.4	422.4	374.4	457.6
84	0	0	0	0	0	0	483.2	576	524.8	470.4	486.4	476.8	432	528
85	0	0	0	0	0	0	467.2	441.6	598.4	297.6	579.2	579.2	390.4	393.6
86	0	0	0	0	0	0	486.4	499.2	499.2	470.4	400	451.2	617.6	512
87	0	0	0	0	0	0	448	460.8	553.6	505.6	412.8	467.2	579.2	435.2
88	0	0	0	0	0	0	403.2	524.8	492.8	512	457.6	563.2	297.6	499.2
89	0	0	0	0	0	0	460.8	480	528	467.2	387.2	435.2	512	620.8
90	0	0	0	0	0	0	528	604.8	585.6	508.8	627.2	409.6	352	496
avg	0	0	0	0	0	0	458.24	497.067	521.813	486.613	472.64	472.96	486.613	489.067
delay	0.27907	0.259259	0.710145	0.75	0.75	0.745763	591.714	538.003	532.458	596.18	578.507	532.823	532.245	545.366
loss	0	0	0	0	0	0	0.919386	0.373362	0.362971	0.685008	0.912989	0.425508	0.434093	0.914432
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=40e6', '--ratio=0.375', '--RngRun=49', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
