Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.867s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	14.6	16.2	12.8	11.6	13.6	15.2	14.8	15	13.8	15	14.8	17.6	16.8	12.8
61	0	0	0	0	0	0	944	1040	777.6	547.2	611.2	784	633.6	716.8
62	0	0	0	0	0	0	614.4	931.2	492.8	569.6	784	390.4	553.6	1299.2
63	0	0	0	0	0	0	697.6	652.8	662.4	630.4	656	505.6	457.6	972.8
64	0	0	0	0	0	0	620.8	684.8	646.4	428.8	713.6	505.6	524.8	921.6
65	0	0	0	0	0	0	649.6	774.4	684.8	630.4	547.2	992	451.2	492.8
66	0	0	0	0	0	0	678.4	617.6	553.6	739.2	668.8	553.6	678.4	553.6
67	0	0	0	0	0	0	793.6	588.8	457.6	633.6	540.8	630.4	656	995.2
68	0	0	0	0	0	0	854.4	656	668.8	544	822.4	732.8	304	566.4
69	0	0	0	0	0	0	601.6	995.2	774.4	700.8	627.2	489.6	630.4	524.8
70	0	0	0	0	0	0	483.2	646.4	617.6	624	771.2	489.6	908.8	700.8
71	0	0	0	0	0	0	403.2	742.4	870.4	835.2	486.4	563.2	771.2	630.4
72	0	0	0	0	0	0	396.8	803.2	425.6	550.4	726.4	976	707.2	515.2
73	0	0	0	0	0	0	681.6	723.2	624	640	496	918.4	732.8	598.4
74	0	0	0	0	0	0	963.2	518.4	448	489.6	876.8	505.6	777.6	646.4
75	0	0	0	0	0	0	739.2	723.2	918.4	348.8	524.8	723.2	470.4	572.8
76	0	0	0	0	0	0	492.8	870.4	560	617.6	803.2	540.8	553.6	707.2
77	0	0	0	0	0	0	572.8	620.8	659.2	390.4	726.4	624	828.8	758.4
78	0	0	0	0	0	0	460.8	707.2	604.8	723.2	758.4	617.6	409.6	537.6
79	0	0	0	0	0	0	684.8	566.4	492.8	764.8	576	736	524.8	550.4
80	0	0	0	0	0	0	512	841.6	681.6	582.4	457.6	569.6	672	614.4
81	0	0	0	0	0	0	736	643.2	652.8	697.6	521.6	784	598.4	406.4
82	0	0	0	0	0	0	614.4	688	531.2	851.2	800	752	544	704
83	0	0	0	0	0	0	432	771.2	572.8	470.4	528	844.8	800	662.4
84	0	0	0	0	0	0	518.4	617.6	956.8	630.4	825.6	550.4	563.2	656
85	0	0	0	0	0	0	726.4	540.8	499.2	844.8	668.8	691.2	742.4	688
86	0	0	0	0	0	0	681.6	697.6	416	601.6	742.4	649.6	646.4	675.2
87	0	0	0	0	0	0	624	649.6	694.4	595.2	553.6	643.2	790.4	700.8
88	0	0	0	0	0	0	649.6	636.8	1030.4	566.4	691.2	406.4	435.2	694.4
89	0	0	0	0	0	0	876.8	726.4	512	627.2	649.6	576	646.4	659.2
90	0	0	0	0	0	0	544	419.2	806.4	432	819.2	630.4	755.2	457.6
avg	0	0	0	0	0	0	641.6	703.147	643.093	610.24	665.813	645.867	625.6	672.64
delay	0.260274	0.308642	0.71875	0.706897	0.764706	0.723684	490.935	502.398	501.366	503.282	497.206	494.915	498.545	496.476
loss	0	0	0	0	0	0	0.198374	0.230627	0.224662	0.508108	0.240429	0.242144	0.230315	0.226415
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=37', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
