Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.887s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	13.4	15	10.6	11.6	16.2	16.2	10.4	14.4	14	15.6	15	15.6	16.6	14.4
61	0	0	0	0	0	0	624	752	928	524.8	595.2	396.8	1043.2	732.8
62	0	0	0	0	0	0	668.8	976	745.6	537.6	768	582.4	1014.4	956.8
63	0	0	0	0	0	0	483.2	1001.6	806.4	553.6	956.8	787.2	854.4	636.8
64	0	0	0	0	0	0	547.2	716.8	675.2	790.4	780.8	899.2	726.4	780.8
65	0	0	0	0	0	0	816	803.2	684.8	534.4	764.8	620.8	915.2	793.6
66	0	0	0	0	0	0	694.4	748.8	630.4	684.8	867.2	643.2	697.6	918.4
67	0	0	0	0	0	0	579.2	707.2	678.4	732.8	713.6	819.2	540.8	825.6
68	0	0	0	0	0	0	854.4	915.2	697.6	598.4	531.2	761.6	774.4	800
69	0	0	0	0	0	0	688	544	524.8	918.4	419.2	931.2	860.8	768
70	0	0	0	0	0	0	905.6	419.2	563.2	793.6	790.4	681.6	828.8	713.6
71	0	0	0	0	0	0	729.6	422.4	768	716.8	643.2	835.2	825.6	867.2
72	0	0	0	0	0	0	812.8	604.8	928	723.2	512	844.8	569.6	646.4
73	0	0	0	0	0	0	646.4	588.8	582.4	601.6	748.8	787.2	902.4	819.2
74	0	0	0	0	0	0	979.2	848	707.2	528	704	825.6	614.4	774.4
75	0	0	0	0	0	0	672	864	672	809.6	764.8	736	780.8	803.2
76	0	0	0	0	0	0	870.4	896	723.2	566.4	665.6	652.8	700.8	841.6
77	0	0	0	0	0	0	768	771.2	713.6	873.6	649.6	601.6	835.2	809.6
78	0	0	0	0	0	0	899.2	697.6	630.4	464	960	643.2	838.4	707.2
79	0	0	0	0	0	0	838.4	704	841.6	1011.2	742.4	611.2	499.2	710.4
80	0	0	0	0	0	0	633.6	809.6	774.4	761.6	633.6	732.8	761.6	617.6
81	0	0	0	0	0	0	886.4	806.4	691.2	713.6	588.8	656	732.8	649.6
82	0	0	0	0	0	0	572.8	659.2	764.8	697.6	790.4	841.6	800	681.6
83	0	0	0	0	0	0	569.6	940.8	710.4	598.4	608	844.8	732.8	627.2
84	0	0	0	0	0	0	736	489.6	739.2	889.6	1011.2	838.4	537.6	726.4
85	0	0	0	0	0	0	758.4	592	806.4	620.8	681.6	681.6	752	972.8
86	0	0	0	0	0	0	604.8	531.2	988.8	867.2	678.4	460.8	780.8	950.4
87	0	0	0	0	0	0	681.6	761.6	816	870.4	704	476.8	739.2	832
88	0	0	0	0	0	0	761.6	822.4	1030.4	681.6	518.4	598.4	620.8	662.4
89	0	0	0	0	0	0	499.2	736	713.6	640	902.4	768	707.2	921.6
90	0	0	0	0	0	0	444.8	608	707.2	700.8	1072	608	736	576
avg	0	0	0	0	0	0	707.52	724.587	741.44	700.16	725.547	705.6	757.44	770.773
delay	0.358209	0.266667	0.830189	0.741379	0.790123	0.703704	480.951	483.332	470.692	486.546	478.202	486.461	473.487	476.908
loss	0	0	0	0	0	0	0.206522	0.075	0.173729	0.174713	0.0790698	0.188209	0.0970297	0.0736342
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=15e6', '--ratio=0.375', '--RngRun=6', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
