Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.495s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.6	14.6	13.4	14.8	14	15.8	15.6	11.4	13.8	17.8	14.2	15.8	16.2	14.2
61	0	0	0	0	0	0	624	736	358.4	480	704	537.6	534.4	547.2
62	0	0	0	0	0	0	470.4	569.6	534.4	550.4	556.8	441.6	556.8	620.8
63	0	0	0	0	0	0	448	716.8	720	620.8	473.6	694.4	598.4	563.2
64	0	0	0	0	0	0	470.4	566.4	572.8	492.8	780.8	643.2	620.8	816
65	0	0	0	0	0	0	716.8	595.2	697.6	611.2	803.2	675.2	601.6	569.6
66	0	0	0	0	0	0	601.6	652.8	528	585.6	672	492.8	662.4	707.2
67	0	0	0	0	0	0	832	499.2	492.8	656	624	563.2	649.6	598.4
68	0	0	0	0	0	0	544	745.6	512	825.6	659.2	515.2	576	710.4
69	0	0	0	0	0	0	611.2	512	675.2	649.6	592	604.8	540.8	704
70	0	0	0	0	0	0	800	374.4	595.2	729.6	617.6	483.2	652.8	761.6
71	0	0	0	0	0	0	796.8	867.2	723.2	572.8	569.6	640	748.8	579.2
72	0	0	0	0	0	0	560	451.2	617.6	793.6	713.6	560	697.6	704
73	0	0	0	0	0	0	624	668.8	627.2	707.2	739.2	643.2	812.8	636.8
74	0	0	0	0	0	0	736	563.2	665.6	784	480	483.2	592	761.6
75	0	0	0	0	0	0	627.2	563.2	732.8	608	694.4	697.6	793.6	553.6
76	0	0	0	0	0	0	691.2	672	684.8	828.8	761.6	643.2	662.4	518.4
77	0	0	0	0	0	0	710.4	787.2	544	684.8	659.2	796.8	700.8	547.2
78	0	0	0	0	0	0	563.2	736	483.2	483.2	534.4	755.2	662.4	566.4
79	0	0	0	0	0	0	611.2	745.6	582.4	528	588.8	524.8	598.4	787.2
80	0	0	0	0	0	0	512	819.2	550.4	729.6	614.4	592	624	537.6
81	0	0	0	0	0	0	432	697.6	598.4	604.8	547.2	640	665.6	710.4
82	0	0	0	0	0	0	499.2	572.8	614.4	544	608	659.2	835.2	502.4
83	0	0	0	0	0	0	595.2	576	764.8	832	803.2	579.2	563.2	732.8
84	0	0	0	0	0	0	806.4	505.6	560	697.6	595.2	464	598.4	540.8
85	0	0	0	0	0	0	681.6	534.4	556.8	601.6	796.8	681.6	435.2	652.8
86	0	0	0	0	0	0	585.6	636.8	489.6	464	556.8	784	688	864
87	0	0	0	0	0	0	492.8	585.6	451.2	569.6	464	636.8	406.4	665.6
88	0	0	0	0	0	0	688	617.6	608	640	486.4	512	652.8	544
89	0	0	0	0	0	0	582.4	771.2	796.8	716.8	761.6	681.6	662.4	579.2
90	0	0	0	0	0	0	704	476.8	652.8	736	550.4	739.2	646.4	595.2
avg	0	0	0	0	0	0	620.587	627.2	599.68	644.267	633.6	612.16	634.667	639.253
delay	0.25641	0.328767	0.716418	0.716216	0.714286	0.898734	7.2107	8.58611	10.8567	8.02747	8.25275	8.55822	7.70979	11.1243
loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=10e6', '--ratio=0.375', '--RngRun=20', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
