Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.886s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15	15.4	16.2	15.4	13.4	14.4	15.4	14	16	12.8	15.4	14.6	14.6	14.8
61	0	0	0	0	0	0	848	672	476.8	928	809.6	662.4	790.4	464
62	0	0	0	0	0	0	515.2	627.2	473.6	492.8	547.2	672	556.8	563.2
63	0	0	0	0	0	0	636.8	604.8	422.4	496	406.4	508.8	537.6	547.2
64	0	0	0	0	0	0	432	467.2	608	512	502.4	512	444.8	646.4
65	0	0	0	0	0	0	611.2	601.6	537.6	579.2	518.4	460.8	480	675.2
66	0	0	0	0	0	0	502.4	422.4	553.6	406.4	460.8	412.8	521.6	464
67	0	0	0	0	0	0	521.6	611.2	531.2	406.4	425.6	524.8	540.8	553.6
68	0	0	0	0	0	0	489.6	624	540.8	601.6	547.2	710.4	339.2	320
69	0	0	0	0	0	0	435.2	585.6	560	588.8	371.2	556.8	524.8	409.6
70	0	0	0	0	0	0	604.8	547.2	518.4	534.4	512	470.4	547.2	553.6
71	0	0	0	0	0	0	502.4	467.2	582.4	457.6	569.6	627.2	585.6	416
72	0	0	0	0	0	0	640	697.6	432	659.2	400	585.6	572.8	492.8
73	0	0	0	0	0	0	588.8	364.8	473.6	476.8	521.6	540.8	556.8	569.6
74	0	0	0	0	0	0	524.8	604.8	339.2	390.4	380.8	505.6	345.6	486.4
75	0	0	0	0	0	0	524.8	700.8	448	489.6	563.2	582.4	502.4	531.2
76	0	0	0	0	0	0	528	486.4	691.2	460.8	659.2	339.2	483.2	409.6
77	0	0	0	0	0	0	534.4	371.2	547.2	512	438.4	646.4	592	588.8
78	0	0	0	0	0	0	518.4	409.6	473.6	457.6	636.8	723.2	448	412.8
79	0	0	0	0	0	0	544	678.4	540.8	611.2	528	518.4	540.8	502.4
80	0	0	0	0	0	0	604.8	492.8	428.8	710.4	336	470.4	464	348.8
81	0	0	0	0	0	0	451.2	457.6	633.6	492.8	476.8	534.4	332.8	508.8
82	0	0	0	0	0	0	537.6	601.6	518.4	265.6	604.8	524.8	355.2	540.8
83	0	0	0	0	0	0	508.8	409.6	534.4	374.4	390.4	540.8	499.2	544
84	0	0	0	0	0	0	531.2	518.4	617.6	617.6	537.6	438.4	614.4	419.2
85	0	0	0	0	0	0	448	377.6	572.8	438.4	499.2	588.8	512	448
86	0	0	0	0	0	0	406.4	553.6	681.6	633.6	441.6	464	508.8	416
87	0	0	0	0	0	0	540.8	380.8	432	537.6	403.2	540.8	566.4	691.2
88	0	0	0	0	0	0	464	441.6	544	454.4	524.8	444.8	489.6	486.4
89	0	0	0	0	0	0	390.4	547.2	486.4	614.4	611.2	560	438.4	646.4
90	0	0	0	0	0	0	454.4	486.4	569.6	550.4	553.6	512	371.2	598.4
avg	0	0	0	0	0	0	528	527.04	525.653	525.013	505.92	539.307	502.08	508.48
delay	0.306667	0.25974	0.703704	0.779221	0.761194	0.791667	518.253	558.62	519.908	551.627	522.933	563.107	545.569	567.429
loss	0	0	0	0	0	0	0.365644	0.859203	0.348302	0.543678	0.331725	0.616046	0.832407	0.62335
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=35e6', '--ratio=0.375', '--RngRun=44', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
