Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.699s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	14.2	13.2	14.4	14.4	17.8	14.4	18.2	13.2	14.4	14.4	14.8	13.8	15	14.8
61	0	0	0	0	0	0	662.4	739.2	1305.6	720	761.6	595.2	422.4	726.4
62	0	0	0	0	0	0	579.2	457.6	422.4	524.8	700.8	662.4	636.8	432
63	0	0	0	0	0	0	614.4	544	611.2	755.2	435.2	476.8	544	492.8
64	0	0	0	0	0	0	547.2	572.8	300.8	752	617.6	624	483.2	492.8
65	0	0	0	0	0	0	278.4	678.4	540.8	732.8	582.4	752	492.8	601.6
66	0	0	0	0	0	0	486.4	681.6	585.6	422.4	595.2	396.8	515.2	713.6
67	0	0	0	0	0	0	505.6	643.2	393.6	492.8	608	697.6	451.2	403.2
68	0	0	0	0	0	0	464	441.6	451.2	595.2	521.6	278.4	572.8	595.2
69	0	0	0	0	0	0	400	291.2	553.6	576	470.4	608	496	540.8
70	0	0	0	0	0	0	480	566.4	499.2	496	483.2	617.6	492.8	540.8
71	0	0	0	0	0	0	294.4	665.6	403.2	534.4	534.4	611.2	512	652.8
72	0	0	0	0	0	0	585.6	787.2	505.6	531.2	531.2	614.4	534.4	499.2
73	0	0	0	0	0	0	566.4	595.2	384	512	544	624	473.6	624
74	0	0	0	0	0	0	604.8	528	441.6	643.2	563.2	563.2	473.6	608
75	0	0	0	0	0	0	531.2	576	736	380.8	492.8	707.2	483.2	419.2
76	0	0	0	0	0	0	518.4	486.4	547.2	454.4	480	460.8	313.6	368
77	0	0	0	0	0	0	630.4	560	617.6	480	547.2	486.4	630.4	323.2
78	0	0	0	0	0	0	691.2	556.8	569.6	473.6	467.2	489.6	694.4	467.2
79	0	0	0	0	0	0	448	457.6	483.2	528	553.6	579.2	806.4	313.6
80	0	0	0	0	0	0	524.8	652.8	409.6	460.8	592	380.8	636.8	627.2
81	0	0	0	0	0	0	665.6	422.4	1004.8	345.6	425.6	524.8	374.4	473.6
82	0	0	0	0	0	0	588.8	422.4	352	540.8	524.8	713.6	547.2	502.4
83	0	0	0	0	0	0	406.4	457.6	470.4	563.2	662.4	668.8	512	512
84	0	0	0	0	0	0	470.4	707.2	454.4	636.8	598.4	704	358.4	521.6
85	0	0	0	0	0	0	704	806.4	316.8	556.8	540.8	544	598.4	512
86	0	0	0	0	0	0	435.2	384	774.4	384	585.6	608	614.4	508.8
87	0	0	0	0	0	0	435.2	326.4	464	563.2	480	512	492.8	665.6
88	0	0	0	0	0	0	412.8	569.6	614.4	563.2	508.8	518.4	441.6	489.6
89	0	0	0	0	0	0	460.8	419.2	588.8	592	662.4	630.4	531.2	512
90	0	0	0	0	0	0	595.2	480	368	428.8	601.6	409.6	572.8	700.8
avg	0	0	0	0	0	0	519.573	549.227	538.987	541.333	555.733	568.64	523.627	528
delay	0.253521	0.257576	0.736111	0.708333	0.719101	0.902778	538.775	513.546	529.058	513.024	533.375	511.551	534.81	533.993
loss	0	0	0	0	0	0	0.496063	0.360107	0.52381	0.344459	0.504854	0.337317	0.494002	0.524017
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=23', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
