Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.397s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	14.2	13.2	14.4	14.4	17.8	14.4	18.2	13.2	14.4	14.4	14.8	13.8	15	14.8
61	0	0	0	0	0	0	822.4	678.4	1302.4	857.6	956.8	601.6	384	672
62	0	0	0	0	0	0	467.2	524.8	780.8	617.6	726.4	742.4	659.2	534.4
63	0	0	0	0	0	0	473.6	508.8	803.2	739.2	784	768	560	496
64	0	0	0	0	0	0	601.6	784	435.2	643.2	748.8	665.6	681.6	592
65	0	0	0	0	0	0	512	380.8	649.6	704	716.8	976	748.8	534.4
66	0	0	0	0	0	0	688	732.8	876.8	579.2	608	627.2	534.4	598.4
67	0	0	0	0	0	0	617.6	614.4	665.6	816	556.8	582.4	768	492.8
68	0	0	0	0	0	0	678.4	678.4	675.2	531.2	508.8	377.6	633.6	825.6
69	0	0	0	0	0	0	464	588.8	307.2	620.8	726.4	976	678.4	764.8
70	0	0	0	0	0	0	716.8	540.8	748.8	784	432	384	630.4	588.8
71	0	0	0	0	0	0	579.2	723.2	742.4	534.4	460.8	627.2	684.8	896
72	0	0	0	0	0	0	672	803.2	540.8	595.2	800	707.2	518.4	796.8
73	0	0	0	0	0	0	752	899.2	553.6	540.8	560	688	748.8	486.4
74	0	0	0	0	0	0	729.6	611.2	611.2	812.8	489.6	636.8	707.2	851.2
75	0	0	0	0	0	0	713.6	585.6	851.2	528	652.8	956.8	352	572.8
76	0	0	0	0	0	0	643.2	608	665.6	608	518.4	697.6	828.8	464
77	0	0	0	0	0	0	681.6	716.8	752	678.4	448	678.4	534.4	582.4
78	0	0	0	0	0	0	700.8	716.8	672	419.2	473.6	742.4	662.4	332.8
79	0	0	0	0	0	0	499.2	592	624	771.2	665.6	656	832	454.4
80	0	0	0	0	0	0	464	739.2	736	726.4	611.2	547.2	700.8	723.2
81	0	0	0	0	0	0	716.8	508.8	780.8	582.4	777.6	704	668.8	310.4
82	0	0	0	0	0	0	662.4	374.4	550.4	550.4	841.6	668.8	496	857.6
83	0	0	0	0	0	0	569.6	528	505.6	889.6	672	844.8	569.6	672
84	0	0	0	0	0	0	614.4	956.8	620.8	675.2	819.2	528	566.4	688
85	0	0	0	0	0	0	704	643.2	556.8	512	700.8	704	620.8	720
86	0	0	0	0	0	0	592	1011.2	739.2	371.2	768	512	524.8	380.8
87	0	0	0	0	0	0	390.4	796.8	473.6	656	940.8	691.2	835.2	688
88	0	0	0	0	0	0	377.6	380.8	518.4	604.8	793.6	777.6	832	720
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=25e6', '--ratio=0.375', '--RngRun=23', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
