Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.755s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	17.8	14	12.4	15	14.2	14	15.2	15.2	15.2	16	15	16.6	14.6	17.2
61	0	0	0	0	0	0	444.8	784	697.6	816	742.4	470.4	1366.4	521.6
62	0	0	0	0	0	0	464	422.4	582.4	480	425.6	492.8	595.2	617.6
63	0	0	0	0	0	0	358.4	454.4	460.8	624	640	368	489.6	464
64	0	0	0	0	0	0	444.8	409.6	454.4	464	454.4	624	435.2	537.6
65	0	0	0	0	0	0	467.2	441.6	460.8	441.6	454.4	384	537.6	454.4
66	0	0	0	0	0	0	601.6	412.8	534.4	374.4	457.6	368	473.6	604.8
67	0	0	0	0	0	0	604.8	556.8	374.4	502.4	428.8	556.8	467.2	457.6
68	0	0	0	0	0	0	480	585.6	598.4	470.4	358.4	336	550.4	428.8
69	0	0	0	0	0	0	486.4	560	576	451.2	499.2	614.4	352	412.8
70	0	0	0	0	0	0	534.4	486.4	464	601.6	553.6	672	483.2	403.2
71	0	0	0	0	0	0	470.4	505.6	313.6	374.4	726.4	544	380.8	460.8
72	0	0	0	0	0	0	345.6	582.4	608	371.2	585.6	508.8	550.4	531.2
73	0	0	0	0	0	0	502.4	457.6	537.6	592	448	569.6	537.6	483.2
74	0	0	0	0	0	0	579.2	489.6	556.8	636.8	329.6	310.4	460.8	323.2
75	0	0	0	0	0	0	563.2	608	441.6	502.4	444.8	652.8	585.6	537.6
76	0	0	0	0	0	0	368	441.6	528	377.6	787.2	553.6	400	537.6
77	0	0	0	0	0	0	448	467.2	508.8	371.2	492.8	329.6	512	508.8
78	0	0	0	0	0	0	326.4	544	406.4	448	457.6	560	505.6	281.6
79	0	0	0	0	0	0	419.2	457.6	560	553.6	505.6	502.4	393.6	563.2
80	0	0	0	0	0	0	454.4	553.6	428.8	396.8	512	656	534.4	451.2
81	0	0	0	0	0	0	467.2	604.8	592	361.6	313.6	585.6	428.8	540.8
82	0	0	0	0	0	0	422.4	438.4	364.8	489.6	416	601.6	748.8	489.6
83	0	0	0	0	0	0	441.6	608	512	454.4	326.4	403.2	294.4	448
84	0	0	0	0	0	0	451.2	393.6	384	403.2	480	377.6	508.8	441.6
85	0	0	0	0	0	0	518.4	537.6	627.2	435.2	531.2	368	416	604.8
86	0	0	0	0	0	0	435.2	515.2	563.2	448	540.8	512	432	521.6
87	0	0	0	0	0	0	368	515.2	342.4	400	646.4	547.2	528	499.2
88	0	0	0	0	0	0	409.6	428.8	419.2	412.8	432	537.6	435.2	448
89	0	0	0	0	0	0	710.4	412.8	441.6	467.2	371.2	537.6	419.2	531.2
90	0	0	0	0	0	0	617.6	480	518.4	473.6	601.6	422.4	416	358.4
avg	0	0	0	0	0	0	473.493	505.173	495.253	473.173	498.773	498.88	507.947	482.133
delay	0.325843	0.257143	0.806452	0.72	0.71831	0.7	606.878	588.114	528.46	525.021	578.839	591.636	528.851	571.014
loss	0	0	0	0	0	0	0.675771	0.677806	0.369231	0.412616	0.901889	0.668609	0.344411	0.900572
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=40e6', '--ratio=0.375', '--RngRun=42', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
