Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.690s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	18.6	15.8	14.8	18.4	14.6	17.8	13.4	12.4	15.6	12.8	16.8	11.8	13.6	13.8
61	0	0	0	0	0	0	691.2	806.4	771.2	1059.2	710.4	480	710.4	656
62	0	0	0	0	0	0	579.2	310.4	704	659.2	806.4	675.2	457.6	444.8
63	0	0	0	0	0	0	505.6	547.2	675.2	684.8	502.4	608	694.4	345.6
64	0	0	0	0	0	0	521.6	569.6	531.2	496	713.6	518.4	784	486.4
65	0	0	0	0	0	0	595.2	518.4	560	588.8	636.8	924.8	483.2	601.6
66	0	0	0	0	0	0	579.2	457.6	784	598.4	694.4	480	665.6	790.4
67	0	0	0	0	0	0	492.8	681.6	569.6	697.6	355.2	358.4	611.2	937.6
68	0	0	0	0	0	0	617.6	544	515.2	636.8	608	742.4	416	569.6
69	0	0	0	0	0	0	579.2	729.6	428.8	499.2	777.6	640	483.2	611.2
70	0	0	0	0	0	0	691.2	633.6	611.2	809.6	524.8	537.6	492.8	492.8
71	0	0	0	0	0	0	678.4	502.4	531.2	380.8	432	707.2	704	659.2
72	0	0	0	0	0	0	732.8	656	614.4	508.8	288	716.8	428.8	1040
73	0	0	0	0	0	0	547.2	384	595.2	448	700.8	467.2	710.4	601.6
74	0	0	0	0	0	0	473.6	499.2	889.6	540.8	694.4	822.4	572.8	604.8
75	0	0	0	0	0	0	422.4	659.2	502.4	764.8	595.2	668.8	422.4	544
76	0	0	0	0	0	0	345.6	512	652.8	556.8	489.6	937.6	393.6	851.2
77	0	0	0	0	0	0	662.4	643.2	640	496	889.6	640	489.6	553.6
78	0	0	0	0	0	0	649.6	572.8	467.2	550.4	470.4	806.4	627.2	540.8
79	0	0	0	0	0	0	441.6	758.4	281.6	569.6	502.4	566.4	742.4	604.8
80	0	0	0	0	0	0	566.4	505.6	512	780.8	531.2	566.4	566.4	444.8
81	0	0	0	0	0	0	656	467.2	611.2	406.4	710.4	675.2	512	486.4
82	0	0	0	0	0	0	774.4	646.4	521.6	630.4	838.4	470.4	556.8	790.4
83	0	0	0	0	0	0	473.6	480	448	867.2	675.2	531.2	576	544
84	0	0	0	0	0	0	700.8	816	614.4	617.6	688	732.8	419.2	505.6
85	0	0	0	0	0	0	217.6	624	534.4	1014.4	627.2	364.8	691.2	508.8
86	0	0	0	0	0	0	556.8	611.2	588.8	553.6	771.2	774.4	627.2	444.8
87	0	0	0	0	0	0	457.6	563.2	560	700.8	627.2	675.2	640	620.8
88	0	0	0	0	0	0	550.4	505.6	633.6	496	422.4	656	364.8	630.4
89	0	0	0	0	0	0	723.2	572.8	585.6	678.4	537.6	665.6	608	448
90	0	0	0	0	0	0	556.8	886.4	633.6	668.8	310.4	368	784	550.4
avg	0	0	0	0	0	0	568	588.8	585.6	632	604.373	625.92	574.507	597.013
delay	0.311828	0.265823	0.756757	0.73913	0.780822	0.831461	499.08	503.054	506.524	500.295	507.534	506.6	499.634	506.016
loss	0	0	0	0	0	0	0.665185	0.695195	0.349869	0.329866	0.326797	0.350565	0.299174	0.326781
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=25e6', '--ratio=0.375', '--RngRun=12', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
