Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.040s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	16.6	13.6	15.2	16.4	13.4	15	15.2	12.2	15.6	13.6	12.4	11.8	13.4	16.4	12.6	13.4	12.4	17	13.8	16.6
61	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	424	424	424	424	424
62	440	440	440	440	440	440	440	440	440	440	440	440	432	424	424	432	432	432	432	432
63	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448	448	448	448	448	432
64	440	448	448	448	448	440	424	424	432	432	432	432	432	432	432	432	432	432	432	448
65	432	424	424	424	424	432	448	448	440	440	440	440	440	440	440	440	440	440	424	424
66	448	448	448	448	448	440	432	432	432	432	432	432	432	432	432	432	432	432	448	448
67	424	432	432	432	432	440	448	448	448	440	432	432	432	432	432	432	432	432	432	432
68	448	440	440	440	440	424	424	424	424	432	440	440	440	440	440	440	440	440	440	440
69	432	432	432	432	432	448	432	432	448	432	432	432	432	432	432	432	432	432	432	432
70	424	432	432	432	432	432	448	432	432	448	448	432	432	432	432	432	432	432	432	432
71	448	440	440	440	432	424	424	440	424	424	424	440	440	440	440	440	440	440	440	440
72	432	432	432	432	440	448	440	432	440	432	432	432	432	432	432	432	432	432	432	432
73	424	432	432	432	432	432	440	448	440	448	432	432	432	432	432	432	432	432	432	432
74	432	424	424	424	424	424	424	424	432	432	448	448	448	448	448	448	448	448	448	432
75	448	448	448	448	448	448	448	448	440	440	440	424	424	424	424	424	424	424	424	440
76	432	432	432	432	432	432	432	432	432	432	432	448	448	448	448	448	432	432	432	432
77	440	448	448	448	448	424	424	424	432	432	432	432	432	432	432	432	448	448	448	448
78	432	424	424	424	424	448	448	448	440	440	440	440	440	440	440	432	424	424	424	424
79	448	440	432	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448	448	448
80	424	440	448	448	448	448	424	424	432	432	432	432	432	432	432	432	432	432	432	432
81	440	424	424	424	424	424	448	448	440	440	440	440	440	440	440	440	440	440	440	432
82	440	448	448	448	448	448	440	432	432	432	432	432	432	432	432	432	432	432	432	440
83	424	432	432	432	432	432	440	448	448	448	432	432	432	432	432	432	432	432	432	432
84	448	424	424	424	424	424	424	424	432	432	448	440	448	448	448	448	448	448	448	432
85	432	448	448	448	448	448	448	448	440	440	440	440	424	424	424	424	424	424	424	440
86	424	432	432	432	432	432	432	432	432	432	432	440	448	448	432	432	432	432	432	432
87	448	448	448	448	448	424	424	424	432	432	432	432	432	432	448	448	448	448	448	448
88	432	424	424	424	424	448	448	448	440	440	440	440	440	432	424	424	424	424	424	424
89	432	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448	448	448	448	440
90	440	448	448	448	448	448	424	424	432	432	432	432	432	432	432	432	432	432	432	440
91	432	424	424	424	424	424	448	448	440	440	440	440	440	440	432	424	424	424	424	424
92	432	432	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448	448	432	432
93	440	448	448	448	448	448	432	424	440	432	432	432	432	432	432	432	432	432	448	448
94	448	424	424	424	424	424	440	448	432	440	440	440	440	440	440	440	440	440	440	440
95	432	448	448	448	448	440	432	432	432	432	432	432	432	432	432	432	432	432	432	432
96	424	432	432	432	432	440	448	432	448	448	440	432	432	432	432	432	432	432	432	432
97	432	424	424	424	424	424	424	440	432	432	440	440	448	448	448	448	448	448	448	432
98	448	448	448	448	448	448	448	448	440	440	432	432	424	424	424	424	424	424	424	440
99	424	432	432	432	432	432	432	432	432	432	440	448	448	448	448	448	448	432	432	432
100	448	448	448	448	424	424	424	424	432	432	432	432	432	432	432	432	432	448	448	448
101	432	424	424	424	448	448	448	448	440	440	440	440	440	432	424	424	424	424	424	424
102	432	432	432	432	432	432	432	432	432	432	432	432	432	440	448	440	440	432	432	432
103	440	448	448	448	448	440	424	424	432	432	432	432	432	432	432	440	440	448	448	448
104	432	424	424	424	424	432	448	448	440	440	440	440	440	440	440	440	440	440	424	424
105	448	448	448	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	448	448
106	424	432	432	448	448	448	448	424	440	432	432	432	432	432	432	432	432	432	432	432
107	432	424	424	424	424	424	424	448	432	440	440	440	440	440	440	440	440	440	432	424
108	448	448	448	448	448	440	432	432	432	432	432	432	432	432	432	432	432	432	440	448
109	424	432	432	432	432	440	448	432	448	432	432	432	432	432	432	432	432	432	432	432
110	432	424	424	424	424	424	424	440	432	448	448	440	448	448	448	448	448	448	448	424
111	448	448	448	448	448	448	448	448	440	440	432	432	424	424	424	424	424	424	424	448
112	424	432	432	432	432	432	432	432	432	432	440	448	448	448	448	432	440	432	432	432
113	448	448	448	432	424	424	424	424	432	432	432	432	432	432	432	448	440	448	448	448
114	432	424	424	440	448	448	448	448	440	440	440	432	432	424	424	424	424	424	424	424
115	432	432	432	432	432	432	432	432	432	432	432	440	440	448	448	448	448	440	432	432
116	440	448	448	448	448	448	424	424	432	432	432	432	432	432	432	432	432	440	448	448
117	432	424	424	424	424	424	448	448	440	440	440	440	440	440	440	440	440	432	424	424
118	448	448	448	448	448	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448
119	424	432	432	432	432	440	424	424	448	432	432	432	432	432	432	432	432	432	432	432
120	432	424	424	424	424	432	448	448	424	440	440	440	440	440	440	440	440	440	432	424
avg	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.6	435.467	435.333
delay	503.018	502.392	501.525	500.535	501.765	504.584	507.064	507.941	505.92	506.45	506.881	507.375	507.702	508.101	507.357	506.668	505.655	505.074	505.43	505.557
loss	0.268707	0.268707	0.268707	0.26887	0.26887	0.26899	0.268827	0.26899	0.269153	0.26899	0.269317	0.268827	0.26899	0.269317	0.26899	0.269317	0.269153	0.269153	0.269153	0.269317
Command ['/home/synrg/Documents/Jiaming/ns-3.30-obss/build/scratch/simple-ofdma-adhoc', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs6', '--datarate=6e5', '--clNum=20', '--ratio=0.375', '--RngRun=87'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
