Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.714s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	16	16	14.2	15.8
61	6496	0	96	1608
62	4560	3928	2400	4560
63	3872	3864	3864	3880
64	3880	3888	3888	3872
65	3872	3864	3864	3872
66	3864	3872	3872	3864
67	3880	3880	3880	3880
68	3872	3864	3864	3880
69	3872	3872	3872	3864
70	3864	3864	3872	3872
71	3872	3872	3864	3856
72	3880	3880	3880	3880
73	3880	3880	3872	3872
74	3856	3856	3864	3864
75	3864	3872	3872	3880
76	3872	3880	3880	3872
77	3880	3864	3880	3880
78	3176	4112	4088	4104
79	1632	3544	4968	5328
80	1400	7056	0	7056
81	5528	1264	5536	3168
82	4544	4536	4544	1896
83	2224	6648	6640	0
84	1696	4752	4752	4256
85	4552	2656	4560	3712
86	4680	1448	4696	4680
87	3872	3880	3856	3856
88	3864	3856	3880	3880
89	3880	3880	3856	3872
90	3872	3880	3880	3864
91	3880	3896	3896	3896
92	4240	4216	4216	2816
93	3856	3872	3880	3872
94	4544	4544	1848	4544
95	5696	2152	3464	4192
96	4968	4968	1008	4592
97	4968	4984	4984	584
98	7040	5328	728	2432
99	4320	4320	2576	4328
100	3864	3864	3880	3856
101	1728	3560	5088	5096
102	4616	1624	4616	4608
103	3872	3872	3864	3880
104	3872	3864	3872	3856
105	3872	3872	3872	3880
106	3872	3880	3872	3872
107	3872	3880	3872	3880
108	3880	3872	3872	3880
109	3864	3864	3880	3856
110	4104	3144	4088	4112
111	4112	3096	4112	4104
112	4480	2016	4504	4488
113	4736	1304	4712	4736
114	3872	3864	3880	3856
115	3896	3896	3896	3848
116	4744	4752	4736	1256
117	4144	4128	4024	3216
118	4344	4360	4336	2488
119	4824	4816	2112	3776
120	5536	5544	376	4040
avg	4061.2	3814.4	3731.73	3762.8
delay	2294.89	1167.22	1651.34	1564.78
loss	0.469729	0.437911	0.481236	0.473588
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs5', '--datarate=14e6', '--RngRun=122'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
