Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.717s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	9.6	17.2
61	1545.44	1046.08
62	1143.68	1107.84
63	1157.92	973.12
64	1110.4	1128.96
65	1058.24	1120.96
66	993.28	1142.08
67	1177.92	1000.32
68	1004.8	1031.84
69	1093.76	1044.16
70	995.2	1200.8
71	1116.8	937.44
72	1003.04	1022.72
73	1041.6	1049.28
74	967.84	998.08
75	1000.48	1019.52
76	1096.32	1005.92
77	1116.64	1046.56
78	988	927.04
79	1098.72	918.56
80	1099.68	1038.4
81	1151.2	1060.8
82	1120.96	1019.52
83	1032.16	1061.6
84	877.92	1080.96
85	917.12	1210.24
86	1129.44	1182.08
87	1162.56	941.44
88	938.4	1072.8
89	1105.6	1014.4
90	1194.24	1108.16
91	1161.6	1172.8
92	1036.8	1022.56
93	1096.96	1072.96
94	1122.24	1044
95	1114.72	1003.2
96	1208.96	1188.32
97	1048.96	1031.52
98	1100.48	881.76
99	1071.04	1093.92
100	1157.44	1141.12
101	977.92	1069.12
102	980.48	1086.08
103	1013.12	1063.36
104	976.16	1336.64
105	1090.24	990.56
106	1120.96	1056.64
107	1079.36	900.48
108	1336	1237.6
109	1179.84	1160
110	1080.96	1112.8
111	1120.64	1092
112	1022.72	1008.96
113	1066.72	1026.08
114	1091.84	1069.12
115	1231.2	1154.56
116	983.84	1188.48
117	974.24	1182.4
118	1124.8	1058.56
119	972.8	1013.76
120	983.52	1060.8
avg	1082.77	1067.2
delay	946.66	214.532
loss	0.43019	0.000590647
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=30e5', '--packetSize=2e2', '--tcp=0', '--RngRun=13'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
