Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.637s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	10.2	15.8
61	884.96	1429.76
62	957.44	1364.32
63	1426.4	1082.72
64	1328.96	1053.92
65	1272	1135.36
66	1150.08	1326.4
67	1092.8	1165.6
68	1267.68	1042.72
69	1224.16	1179.36
70	1031.36	1252.32
71	1300.8	772.96
72	995.36	1105.76
73	1023.04	1271.2
74	1196.64	1123.84
75	1230.4	1156.32
76	1134.56	1222.4
77	1229.6	1253.28
78	1156.64	1240.16
79	1248.8	1167.52
80	1012.32	1094.88
81	1201.12	1189.6
82	1338.88	1174.72
83	992.8	1457.44
84	1178.08	1042.56
85	1107.52	1070.4
86	1360.32	1106.88
87	1190.88	847.52
88	1185.6	1156
89	989.92	1364.32
90	1246.88	1066.24
91	1185.92	1093.92
92	1149.44	1185.76
93	1226.4	1269.76
94	1075.36	1431.52
95	1084.96	1196.96
96	1375.04	1023.36
97	1112.16	1256.16
98	1368.8	932.96
99	1152.64	964
100	1152.16	1418.4
101	1261.28	1052
102	1076.96	1028.32
103	1114.08	1189.44
104	1146.88	1135.52
105	1172.64	1184.16
106	951.52	1347.36
107	1037.6	1161.44
108	1641.76	1099.2
109	1103.68	1384.48
110	994.88	973.12
111	1289.44	1096.48
112	1368.64	1246.72
113	846.88	1581.28
114	1161.12	1503.2
115	1104.96	1231.68
116	1346.56	793.28
117	1132.32	1250.56
118	1178.4	1297.44
119	1072.16	1228.32
120	1325.76	1029.6
avg	1169.44	1175.05
delay	167.802	146.385
loss	0.00927103	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=2e2', '--tcp=0', '--RngRun=38'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
