Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.663s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	13.8	16.2
61	1249.92	916
62	1407.04	916.16
63	1052.64	988.16
64	1154.24	1067.52
65	925.44	945.28
66	1132.8	989.6
67	973.6	964.48
68	1178.24	1083.04
69	1160.8	1086.72
70	1051.68	1100.8
71	987.36	1104.16
72	1020.16	1072.32
73	1075.52	982.24
74	1069.6	1082.72
75	968.16	1135.52
76	1002.56	1046.08
77	915.36	1128
78	852.32	1032.16
79	989.92	1197.44
80	1066.56	1235.84
81	1011.84	1045.28
82	1021.12	1063.04
83	1084.48	1136.64
84	970.72	1035.84
85	971.04	1049.6
86	992.64	1031.2
87	986.56	1135.2
88	1016.64	1057.12
89	1171.68	1068.8
90	1105.92	1014.24
91	984.16	1045.76
92	1097.44	1214.24
93	983.68	1156.16
94	1038.72	1007.84
95	1031.2	1136
96	992.96	1101.28
97	1001.12	1266.56
98	1086.24	1111.36
99	1061.12	1051.2
100	1005.92	1110.4
101	1054.72	1072.64
102	1036.32	1037.92
103	1036	997.76
104	1074.56	1118.4
105	1185.12	1159.68
106	936.64	1228.32
107	1054.4	1021.28
108	911.2	1124.48
109	1020.48	1169.92
110	1086.24	983.04
111	1009.6	1064.64
112	1082.56	1089.6
113	1051.84	1143.68
114	1345.76	865.76
115	1058.56	984.8
116	1027.52	933.28
117	1168	1123.84
118	1075.2	995.84
119	1058.72	970.24
120	1125.6	1058.24
avg	1054.14	1067.59
delay	401.288	962.163
loss	0.121582	0.437414
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=30e5', '--packetSize=2e2', '--tcp=0', '--RngRun=45'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
