Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.753s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	16.2	13.8	17.4	14	16	19.8
61	0	0	1798.4	1568	2627.2	1273.6
62	0	0	1910.4	1209.6	1449.6	1468.8
63	0	0	1145.6	1667.2	1286.4	1334.4
64	0	0	1267.2	1584	1849.6	1084.8
65	0	0	1139.2	1395.2	1507.2	1609.6
66	0	0	1440	1395.2	1379.2	1689.6
67	0	0	1107.2	1228.8	1568	1446.4
68	0	0	1715.2	1043.2	1964.8	1574.4
69	0	0	1616	1286.4	1593.6	1289.6
70	0	0	1177.6	1344	1404.8	1171.2
71	0	0	1347.2	1209.6	1347.2	1353.6
72	0	0	1411.2	1264	1596.8	1203.2
73	0	0	1366.4	1395.2	1532.8	1180.8
74	0	0	1171.2	1068.8	1785.6	1462.4
75	0	0	1356.8	1305.6	1097.6	1676.8
76	0	0	1206.4	1628.8	1532.8	1756.8
77	0	0	1654.4	1328	1494.4	1264
78	0	0	1558.4	1206.4	1337.6	1235.2
79	0	0	1212.8	1520	1267.2	1660.8
80	0	0	1670.4	1292.8	1424	1158.4
81	0	0	1353.6	1180.8	1347.2	1468.8
82	0	0	1436.8	1043.2	1385.6	1430.4
83	0	0	995.2	1216	1660.8	1897.6
84	0	0	1280	1350.4	1388.8	1040
85	0	0	1219.2	1302.4	1417.6	1408
86	0	0	1068.8	1184	1843.2	1619.2
87	0	0	1321.6	1366.4	1366.4	1097.6
88	0	0	1449.6	1324.8	1251.2	1190.4
89	0	0	1238.4	1654.4	1139.2	1308.8
90	0	0	1363.2	1459.2	1254.4	1337.6
avg	0	0	1366.61	1334.08	1503.36	1389.76
delay	0.345679	0.246377	529.447	530.725	501.935	534.98
loss	0	0	0.411241	0.423181	0.224463	0.689255
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=11', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
