Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.865s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.2	18.2	17.4	13.6	17	14.6
61	0	0	2041.6	1984	1708.8	1667.2
62	0	0	2134.4	1344	2070.4	1555.2
63	0	0	1612.8	1488	1382.4	1587.2
64	0	0	1734.4	1724.8	1561.6	1680
65	0	0	1337.6	1948.8	1136	1612.8
66	0	0	1670.4	1478.4	1276.8	1459.2
67	0	0	1651.2	1187.2	1388.8	2044.8
68	0	0	2076.8	1292.8	1798.4	1088
69	0	0	1084.8	1254.4	1465.6	2275.2
70	0	0	1331.2	1840	841.6	1600
71	0	0	1798.4	1568	1523.2	1180.8
72	0	0	1808	1574.4	1251.2	1830.4
73	0	0	1273.6	1555.2	1571.2	1363.2
74	0	0	1238.4	1737.6	1734.4	1712
75	0	0	1465.6	1929.6	1577.6	1184
76	0	0	1241.6	1552	1817.6	1808
77	0	0	1536	2022.4	1209.6	1740.8
78	0	0	1478.4	1785.6	1753.6	1241.6
79	0	0	1241.6	2054.4	1689.6	1494.4
80	0	0	1609.6	1318.4	1414.4	1660.8
81	0	0	2547.2	1353.6	934.4	1212.8
82	0	0	1126.4	1788.8	1248	1904
83	0	0	1510.4	1644.8	1248	1814.4
84	0	0	1427.2	1628.8	1625.6	1702.4
85	0	0	1824	1219.2	1510.4	1539.2
86	0	0	1270.4	1500.8	1292.8	1792
87	0	0	2000	1260.8	1644.8	1443.2
88	0	0	1382.4	998.4	1513.6	1622.4
89	0	0	1680	1190.4	2041.6	1312
90	0	0	1308.8	1331.2	1782.4	1222.4
avg	0	0	1581.44	1551.89	1500.48	1578.35
delay	0.267606	0.318681	487.586	494.37	498.193	488.03
loss	0	0	0.208682	0.227655	0.228717	0.526395
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=31', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
