Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.140s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	13.4	13.2	16.4	14	14.2	14.2
61	0	0	1622.4	1113.6	2019.2	2579.2
62	0	0	1430.4	1388.8	1536	1507.2
63	0	0	1590.4	1168	1296	1459.2
64	0	0	1216	1782.4	1513.6	1446.4
65	0	0	1209.6	1299.2	1116.8	1280
66	0	0	1504	1094.4	1456	1353.6
67	0	0	1497.6	1523.2	1014.4	1760
68	0	0	1523.2	1187.2	1648	1318.4
69	0	0	1712	1273.6	1331.2	1104
70	0	0	1580.8	1270.4	1603.2	1152
71	0	0	1369.6	1264	1449.6	1308.8
72	0	0	1404.8	1676.8	1308.8	1296
73	0	0	1523.2	1334.4	1763.2	1424
74	0	0	1190.4	1376	1065.6	1478.4
75	0	0	1324.8	1321.6	1385.6	1388.8
76	0	0	1036.8	1664	1619.2	1104
77	0	0	1577.6	1011.2	1097.6	2025.6
78	0	0	1139.2	1420.8	985.6	1609.6
79	0	0	1321.6	1068.8	1347.2	1382.4
80	0	0	1286.4	1158.4	1408	1136
81	0	0	1548.8	1200	1699.2	1020.8
82	0	0	1072	1516.8	1440	1440
83	0	0	1814.4	1136	1148.8	1686.4
84	0	0	1497.6	1267.2	1683.2	1065.6
85	0	0	1052.8	1673.6	1260.8	1539.2
86	0	0	1510.4	1344	1436.8	1356.8
87	0	0	1820.8	1443.2	1056	1180.8
88	0	0	1174.4	1411.2	1555.2	1251.2
89	0	0	1638.4	1363.2	1164.8	1376
90	0	0	1235.2	1449.6	1203.2	1270.4
avg	0	0	1414.19	1340.05	1387.09	1410.03
delay	0.253731	0.348485	530.949	529.796	530.213	520.855
loss	0	0	0.416486	0.704795	0.398892	0.406806
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=40', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
