Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.676s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	17.8	13.6	13.8	18.6	14.6	15.8
61	0	0	2284.8	2092.8	1923.2	1107.2
62	0	0	1126.4	1321.6	1811.2	1401.6
63	0	0	1068.8	1408	1065.6	1296
64	0	0	1196.8	918.4	1632	1241.6
65	0	0	1145.6	892.8	1334.4	1203.2
66	0	0	1260.8	1475.2	1184	1248
67	0	0	1827.2	1699.2	1084.8	976
68	0	0	1388.8	1436.8	982.4	1430.4
69	0	0	1187.2	1328	1212.8	1401.6
70	0	0	1033.6	1148.8	1491.2	1206.4
71	0	0	1040	1404.8	1254.4	1276.8
72	0	0	1264	988.8	1660.8	1427.2
73	0	0	1235.2	1270.4	1273.6	1699.2
74	0	0	1299.2	947.2	1526.4	1379.2
75	0	0	1081.6	1312	1561.6	1257.6
76	0	0	1267.2	1344	1187.2	1283.2
77	0	0	1136	1251.2	1273.6	1235.2
78	0	0	1216	1558.4	1270.4	1529.6
79	0	0	1161.6	1427.2	1433.6	1017.6
80	0	0	1264	1072	1248	1510.4
81	0	0	1276.8	1187.2	1273.6	1171.2
82	0	0	1110.4	1299.2	1129.6	1286.4
83	0	0	1248	1308.8	1113.6	1030.4
84	0	0	1363.2	1331.2	1328	1017.6
85	0	0	1292.8	1532.8	1638.4	982.4
86	0	0	1065.6	1100.8	1673.6	1446.4
87	0	0	1478.4	1366.4	1280	1200
88	0	0	1209.6	1251.2	880	1468.8
89	0	0	963.2	1456	1660.8	1382.4
90	0	0	1033.6	1408	1184	1465.6
avg	0	0	1250.88	1317.97	1352.43	1285.97
delay	0.258427	0.25	509.588	567.711	577.187	581.215
loss	0	0	0.237794	0.793869	0.511888	0.810395
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=6', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
