Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.048s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.8	16	16.6	18.4	12.4	13.4
61	0	0	1814.4	1862.4	1814.4	1878.4
62	0	0	1888	2016	2339.2	1462.4
63	0	0	2054.4	1430.4	1763.2	1971.2
64	0	0	1980.8	2038.4	1052.8	1840
65	0	0	1859.2	1747.2	1520	1737.6
66	0	0	1641.6	2118.4	1788.8	1388.8
67	0	0	1190.4	1203.2	2166.4	1926.4
68	0	0	1718.4	1801.6	1513.6	1849.6
69	0	0	1664	2156.8	1331.2	1548.8
70	0	0	1587.2	1753.6	1420.8	1830.4
71	0	0	1961.6	1465.6	1478.4	1843.2
72	0	0	1993.6	1747.2	1753.6	1712
73	0	0	1856	1542.4	1939.2	1075.2
74	0	0	1744	2137.6	1699.2	1372.8
75	0	0	1715.2	1347.2	1699.2	1561.6
76	0	0	1494.4	2134.4	1833.6	1296
77	0	0	1766.4	1603.2	1638.4	1305.6
78	0	0	1744	1526.4	1788.8	1568
79	0	0	1532.8	1840	1484.8	1769.6
80	0	0	1900.8	1289.6	1561.6	1731.2
81	0	0	1484.8	1872	1724.8	1977.6
82	0	0	1520	1900.8	1408	1769.6
83	0	0	2137.6	1712	1584	1516.8
84	0	0	1328	2032	1324.8	1801.6
85	0	0	1923.2	1718.4	1779.2	1868.8
86	0	0	899.2	1724.8	2582.4	1715.2
87	0	0	1961.6	1520	1366.4	2070.4
88	0	0	2012.8	2102.4	1184	1308.8
89	0	0	1731.2	2118.4	1673.6	1228.8
90	0	0	1475.2	1936	2361.6	1097.6
avg	0	0	1719.36	1779.95	1685.87	1634.13
delay	0.256757	0.3375	481.022	484.324	479.604	479.48
loss	0	0	0.111195	0.148583	0.143947	0.119518
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=50', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
