Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.844s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.4	12.2	13.8	17	13.2	13.8
61	0	0	1337.6	2080	1753.6	2038.4
62	0	0	1382.4	1785.6	1897.6	1382.4
63	0	0	1388.8	1635.2	1177.6	1091.2
64	0	0	1283.2	1081.6	1414.4	1113.6
65	0	0	1462.4	1414.4	1056	1206.4
66	0	0	1494.4	1382.4	2070.4	1427.2
67	0	0	1206.4	1545.6	1836.8	1193.6
68	0	0	1331.2	2028.8	1398.4	1088
69	0	0	1596.8	1366.4	1129.6	1561.6
70	0	0	1388.8	1072	1443.2	1456
71	0	0	1203.2	1475.2	1270.4	1430.4
72	0	0	1414.4	1680	1446.4	1350.4
73	0	0	1318.4	1833.6	1683.2	748.8
74	0	0	1283.2	1369.6	1072	1488
75	0	0	1513.6	1344	1462.4	1152
76	0	0	1222.4	1145.6	1744	1628.8
77	0	0	1619.2	1270.4	1376	1280
78	0	0	1228.8	1321.6	1126.4	1193.6
79	0	0	1216	1692.8	1654.4	876.8
80	0	0	1088	1398.4	1244.8	1648
81	0	0	1251.2	1689.6	1318.4	1417.6
82	0	0	1440	1372.8	1296	1254.4
83	0	0	1273.6	1193.6	1446.4	1276.8
84	0	0	1446.4	1315.2	1958.4	1113.6
85	0	0	1289.6	1209.6	1254.4	1564.8
86	0	0	1328	1532.8	1587.2	1459.2
87	0	0	1094.4	1568	1353.6	1513.6
88	0	0	1190.4	1376	1696	1113.6
89	0	0	1228.8	1164.8	1446.4	1433.6
90	0	0	1248	1731.2	1289.6	1251.2
avg	0	0	1325.65	1469.23	1463.47	1325.12
delay	0.25	0.245902	535.076	494.667	526.045	530.953
loss	0	0	0.704036	0.217607	0.686164	0.362205
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=44', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
