Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.754s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	13.6	13	14.8	12.6	14	15.4
61	0	0	1523.2	2464	1654.4	1276.8
62	0	0	1040	1123.2	1222.4	1440
63	0	0	1376	1152	1260.8	1257.6
64	0	0	1542.4	1436.8	1264	1139.2
65	0	0	1260.8	1353.6	1059.2	1104
66	0	0	1052.8	1315.2	1136	1097.6
67	0	0	1161.6	1094.4	1324.8	1235.2
68	0	0	1136	1171.2	1286.4	1363.2
69	0	0	1270.4	1196.8	1449.6	1276.8
70	0	0	1184	1139.2	1248	1436.8
71	0	0	1260.8	1177.6	1065.6	1376
72	0	0	1299.2	1094.4	1088	1440
73	0	0	1184	1257.6	1209.6	1132.8
74	0	0	1081.6	1171.2	1408	1024
75	0	0	1324.8	1216	1113.6	1344
76	0	0	1491.2	1238.4	1158.4	1353.6
77	0	0	1520	1312	1385.6	1222.4
78	0	0	1350.4	1276.8	1481.6	1414.4
79	0	0	1088	1104	988.8	1747.2
80	0	0	1296	1020.8	1331.2	1302.4
81	0	0	995.2	1296	1270.4	1232
82	0	0	1104	1273.6	1478.4	1193.6
83	0	0	1296	1043.2	1036.8	1152
84	0	0	1020.8	1443.2	1196.8	1145.6
85	0	0	1232	1228.8	1152	1075.2
86	0	0	1017.6	1171.2	1017.6	1350.4
87	0	0	1171.2	1123.2	1100.8	764.8
88	0	0	1200	1369.6	1318.4	963.2
89	0	0	1443.2	1004.8	1232	1427.2
90	0	0	1084.8	1276.8	1363.2	1107.2
avg	0	0	1233.6	1251.52	1243.41	1246.51
delay	0.25	0.261538	529.209	596.861	658.977	534.451
loss	0	0	0.246588	0.638768	0.8783	0.28102
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=40e6', '--ratio=0.375', '--RngRun=8', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
