Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.945s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.8	11.6	12.8	15.6	14.6	14.8
61	0	0	2166.4	1571.2	2028.8	1497.6
62	0	0	1926.4	1440	1520	1344
63	0	0	1216	1420.8	1580.8	1302.4
64	0	0	1321.6	1094.4	1731.2	2083.2
65	0	0	1657.6	1756.8	1680	1564.8
66	0	0	1360	1196.8	1040	1849.6
67	0	0	1484.8	1142.4	1811.2	1440
68	0	0	1251.2	918.4	1436.8	2092.8
69	0	0	1683.2	1036.8	1267.2	1737.6
70	0	0	1196.8	1708.8	1344	1340.8
71	0	0	1702.4	1817.6	1273.6	1136
72	0	0	1244.8	1590.4	1478.4	1689.6
73	0	0	1632	1824	1312	1107.2
74	0	0	1878.4	1260.8	1104	1712
75	0	0	1065.6	1286.4	1334.4	2016
76	0	0	2089.6	1654.4	1366.4	1257.6
77	0	0	2089.6	1388.8	1136	1625.6
78	0	0	1462.4	1952	1033.6	1705.6
79	0	0	1478.4	1782.4	1484.8	1843.2
80	0	0	1308.8	1961.6	1084.8	1571.2
81	0	0	1625.6	1049.6	1625.6	1286.4
82	0	0	2124.8	1270.4	1462.4	1004.8
83	0	0	1286.4	1472	2582.4	870.4
84	0	0	1238.4	1683.2	1913.6	1574.4
85	0	0	1155.2	1328	2016	1584
86	0	0	1401.6	1264	2128	1990.4
87	0	0	1296	937.6	1686.4	1507.2
88	0	0	1657.6	1334.4	1065.6	2057.6
89	0	0	2172.8	1628.8	1244.8	1171.2
90	0	0	2124.8	1718.4	1654.4	1014.4
avg	0	0	1576.64	1449.71	1514.24	1532.59
delay	0.256757	0.258621	494.964	491.695	490.512	491.26
loss	0	0	0.229381	0.565826	0.255639	0.557464
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=26', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
