Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.780s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	17.8	13.6	13.8	18.6	14.6	15.8
61	0	0	1849.6	2003.2	2246.4	1324.8
62	0	0	940.8	2092.8	1305.6	2470.4
63	0	0	1296	1238.4	1974.4	1459.2
64	0	0	1526.4	1398.4	1932.8	1286.4
65	0	0	1024	1356.8	1484.8	1801.6
66	0	0	1884.8	985.6	1897.6	1440
67	0	0	1360	2224	1203.2	1305.6
68	0	0	1945.6	1683.2	1235.2	1171.2
69	0	0	2368	1350.4	1494.4	1318.4
70	0	0	1084.8	2089.6	1648	1347.2
71	0	0	1139.2	1414.4	1721.6	1603.2
72	0	0	1724.8	1392	1363.2	1763.2
73	0	0	1843.2	1721.6	950.4	1651.2
74	0	0	1833.6	1036.8	1446.4	2044.8
75	0	0	1504	1680	1824	1318.4
76	0	0	1408	1340.8	1257.6	2406.4
77	0	0	1296	1561.6	1580.8	1273.6
78	0	0	1657.6	1740.8	1632	1644.8
79	0	0	2470.4	1382.4	1174.4	1030.4
80	0	0	1065.6	1552	1385.6	1820.8
81	0	0	1324.8	2028.8	1484.8	1296
82	0	0	1238.4	1708.8	1552	1238.4
83	0	0	1404.8	1686.4	1187.2	1075.2
84	0	0	1542.4	1388.8	1926.4	1276.8
85	0	0	1145.6	1622.4	1804.8	1363.2
86	0	0	1510.4	1475.2	2000	1651.2
87	0	0	2121.6	723.2	1920	1132.8
88	0	0	1433.6	1478.4	1734.4	1414.4
89	0	0	1100.8	1356.8	2470.4	1657.6
90	0	0	1516.8	1939.2	1248	1462.4
avg	0	0	1518.72	1555.09	1602.88	1501.65
delay	0.258427	0.25	492.593	489.364	491.542	491.574
loss	0	0	0.22542	0.526623	0.220416	0.552422
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=6', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
