Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.008s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	11.2	16.4	12.6	14.2	15.2	14.6
61	0	0	1638.4	1526.4	2278.4	2204.8
62	0	0	1299.2	1177.6	1932.8	1363.2
63	0	0	1177.6	1481.6	1190.4	1558.4
64	0	0	1411.2	1510.4	1366.4	1212.8
65	0	0	1190.4	1942.4	1507.2	1296
66	0	0	924.8	1123.2	1593.6	1088
67	0	0	1148.8	1913.6	1260.8	1382.4
68	0	0	1651.2	1740.8	1161.6	1078.4
69	0	0	1171.2	1584	1238.4	1350.4
70	0	0	1840	1139.2	1705.6	1081.6
71	0	0	1209.6	1622.4	1145.6	1385.6
72	0	0	1145.6	1350.4	1292.8	1436.8
73	0	0	1606.4	1225.6	1379.2	1436.8
74	0	0	1580.8	1318.4	956.8	1280
75	0	0	1075.2	1539.2	1091.2	1232
76	0	0	1353.6	1200	1481.6	1321.6
77	0	0	1376	1392	1411.2	1334.4
78	0	0	1654.4	1792	1664	1180.8
79	0	0	1062.4	1468.8	1334.4	1651.2
80	0	0	835.2	1635.2	1449.6	1363.2
81	0	0	1574.4	1334.4	723.2	1372.8
82	0	0	1206.4	1395.2	1193.6	1670.4
83	0	0	1104	1600	1376	1481.6
84	0	0	1241.6	1555.2	944	1212.8
85	0	0	1446.4	1052.8	1510.4	1104
86	0	0	1020.8	1225.6	1520	1324.8
87	0	0	1270.4	1488	1212.8	985.6
88	0	0	1129.6	1248	1622.4	1187.2
89	0	0	1321.6	1232	1235.2	1667.2
90	0	0	1952	1145.6	1001.6	1382.4
avg	0	0	1320.64	1432	1359.36	1354.24
delay	0.25	0.256098	529.229	532.334	509.669	522.916
loss	0	0	0.416427	0.411888	0.71783	0.703765
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=12', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
