Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.707s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.8	11.8	16.4	15	15.8	16
61	0	0	2496	1228.8	1926.4	1500.8
62	0	0	1337.6	1926.4	1696	2137.6
63	0	0	1139.2	2348.8	1139.2	1264
64	0	0	1001.6	1651.2	1401.6	2182.4
65	0	0	1670.4	1596.8	1945.6	1238.4
66	0	0	1568	1740.8	1164.8	1548.8
67	0	0	1625.6	1312	1804.8	1596.8
68	0	0	1872	1376	1827.2	1068.8
69	0	0	1907.2	953.6	1856	1436.8
70	0	0	2054.4	1136	1446.4	1353.6
71	0	0	1040	2483.2	1446.4	1475.2
72	0	0	1267.2	1280	1148.8	1555.2
73	0	0	1216	1500.8	1737.6	1504
74	0	0	2009.6	1382.4	1756.8	1475.2
75	0	0	1171.2	1612.8	1414.4	1667.2
76	0	0	1913.6	931.2	1692.8	1984
77	0	0	1868.8	1929.6	1084.8	1398.4
78	0	0	1449.6	1756.8	1724.8	896
79	0	0	1091.2	1504	1184	2236.8
80	0	0	1776	1270.4	2000	988.8
81	0	0	1683.2	1824	1280	1276.8
82	0	0	1449.6	1177.6	1852.8	2048
83	0	0	1648	1740.8	1468.8	1539.2
84	0	0	1500.8	1606.4	1577.6	1267.2
85	0	0	1225.6	1718.4	1657.6	1440
86	0	0	1052.8	1228.8	1849.6	2406.4
87	0	0	1376	1776	1971.2	1356.8
88	0	0	1481.6	1449.6	1657.6	1584
89	0	0	1536	1382.4	1974.4	1193.6
90	0	0	1392	1987.2	1756.8	1427.2
avg	0	0	1527.36	1560.43	1614.83	1534.93
delay	0.27027	0.254237	492.013	488.412	486.964	490.282
loss	0	0	0.195381	0.532963	0.210253	0.240842
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=29', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
