Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.746s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.2	18.2	17.4	13.6	17	14.6
61	0	0	1945.6	1520	1769.6	1606.4
62	0	0	1878.4	1404.8	1705.6	1734.4
63	0	0	1721.6	2150.4	1491.2	1958.4
64	0	0	1990.4	1904	1827.2	1574.4
65	0	0	1718.4	2067.2	1843.2	1952
66	0	0	1955.2	1897.6	2160	1782.4
67	0	0	1811.2	1670.4	2035.2	2044.8
68	0	0	2086.4	1478.4	1824	1817.6
69	0	0	2102.4	1904	1449.6	2112
70	0	0	2134.4	2396.8	1468.8	1692.8
71	0	0	2320	1865.6	1849.6	1587.2
72	0	0	2153.6	1808	1577.6	2284.8
73	0	0	1721.6	1798.4	2025.6	2163.2
74	0	0	2259.2	1734.4	1747.2	2032
75	0	0	2076.8	2134.4	1724.8	1689.6
76	0	0	1449.6	1753.6	2003.2	1868.8
77	0	0	1772.8	2080	1811.2	1993.6
78	0	0	1737.6	1606.4	1596.8	1488
79	0	0	1708.8	2147.2	1644.8	1692.8
80	0	0	1750.4	1846.4	2041.6	2064
81	0	0	2339.2	1760	1532.8	2124.8
82	0	0	1558.4	2368	1100.8	2630.4
83	0	0	2092.8	1657.6	1936	1920
84	0	0	1660.8	1996.8	1779.2	1587.2
85	0	0	1840	1984	1590.4	1980.8
86	0	0	1744	1910.4	1523.2	2243.2
87	0	0	1632	1417.6	2108.8	2054.4
88	0	0	2521.6	1788.8	1945.6	1488
89	0	0	2163.2	1651.2	2294.4	1564.8
90	0	0	2028.8	2006.4	1894.4	1827.2
avg	0	0	1929.17	1856.96	1776.75	1885.33
delay	0.267606	0.318681	75.1924	75.3596	77.5354	80.7577
loss	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=31', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
