Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.350s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	15.4	14.6	13	14.6	16.2	17.8
61	0	0	1785.6	2320	1356.8	1833.6
62	0	0	1433.6	1686.4	1769.6	1564.8
63	0	0	1075.2	1193.6	1747.2	2105.6
64	0	0	1776	889.6	1203.2	1731.2
65	0	0	1731.2	1123.2	1168	1686.4
66	0	0	1484.8	1865.6	1168	1417.6
67	0	0	1270.4	1161.6	1507.2	1760
68	0	0	1952	1584	1632	1113.6
69	0	0	1513.6	1196.8	1830.4	1817.6
70	0	0	1446.4	1494.4	1875.2	1948.8
71	0	0	1532.8	1478.4	1616	1337.6
72	0	0	1484.8	1139.2	1356.8	1939.2
73	0	0	1609.6	1385.6	1360	1190.4
74	0	0	1184	1344	1446.4	1424
75	0	0	1427.2	1468.8	1718.4	1382.4
76	0	0	1280	1612.8	1625.6	1449.6
77	0	0	1056	1715.2	1680	1977.6
78	0	0	1360	1913.6	1635.2	1273.6
79	0	0	1235.2	1984	1235.2	1513.6
80	0	0	1728	1548.8	1945.6	1337.6
81	0	0	1740.8	1587.2	1712	732.8
82	0	0	1705.6	1664	1264	1929.6
83	0	0	1622.4	1401.6	1619.2	1523.2
84	0	0	2169.6	1465.6	1248	1545.6
85	0	0	1414.4	1881.6	1008	1516.8
86	0	0	1600	1990.4	1744	908.8
87	0	0	2086.4	1241.6	1753.6	1273.6
88	0	0	1321.6	1536	1699.2	1200
89	0	0	1513.6	873.6	1753.6	1961.6
90	0	0	1955.2	1129.6	1420.8	1510.4
avg	0	0	1549.87	1495.89	1536.64	1530.24
delay	0.324675	0.315068	498.787	489.057	494.122	497.883
loss	0	0	0.231944	0.191298	0.191339	0.209992
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=2', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
