Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.161s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	16.6	15	10.6	16.4	14.2	12.8
61	0	0	1436.8	2150.4	1936	1868.8
62	0	0	1561.6	1366.4	1923.2	1699.2
63	0	0	1302.4	1040	1603.2	1196.8
64	0	0	1203.2	1660.8	1142.4	1052.8
65	0	0	1529.6	1580.8	1164.8	1238.4
66	0	0	1142.4	1523.2	1043.2	1500.8
67	0	0	1280	960	1420.8	1609.6
68	0	0	1472	1321.6	1497.6	1254.4
69	0	0	1859.2	1222.4	1190.4	1449.6
70	0	0	1257.6	1334.4	1577.6	1072
71	0	0	1312	1328	1347.2	1369.6
72	0	0	1388.8	1068.8	1574.4	1942.4
73	0	0	1100.8	1372.8	1193.6	1292.8
74	0	0	1744	1753.6	934.4	1264
75	0	0	1280	1180.8	1177.6	1299.2
76	0	0	1353.6	1283.2	1408	1449.6
77	0	0	1577.6	1465.6	1360	1340.8
78	0	0	1427.2	1142.4	1408	1395.2
79	0	0	1001.6	1148.8	1193.6	1452.8
80	0	0	1196.8	1705.6	1257.6	1203.2
81	0	0	1504	1497.6	1244.8	1081.6
82	0	0	1187.2	1379.2	1360	1145.6
83	0	0	1414.4	1459.2	1260.8	2160
84	0	0	1926.4	1468.8	1289.6	1209.6
85	0	0	614.4	1251.2	1699.2	2160
86	0	0	2128	1308.8	1289.6	1161.6
87	0	0	1331.2	1305.6	1526.4	1756.8
88	0	0	1804.8	1465.6	1084.8	1446.4
89	0	0	950.4	1526.4	1936	1721.6
90	0	0	1155.2	1497.6	1545.6	1353.6
avg	0	0	1381.44	1392.32	1386.35	1438.29
delay	0.253012	0.253333	519.457	499.484	498.038	522.674
loss	0	0	0.419032	0.218668	0.228987	0.410769
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=20', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
