Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.856s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	16.2	17.8	14.2	12	15.6	15.2
61	0	0	2310.4	1312	1987.2	1728
62	0	0	1395.2	1622.4	1785.6	1251.2
63	0	0	1542.4	1465.6	1558.4	1094.4
64	0	0	1356.8	1228.8	1312	1385.6
65	0	0	1180.8	1600	1347.2	1478.4
66	0	0	1593.6	1392	1491.2	1398.4
67	0	0	1792	908.8	1561.6	1513.6
68	0	0	1312	1379.2	1273.6	1856
69	0	0	1244.8	1318.4	1337.6	1587.2
70	0	0	1203.2	1088	1417.6	1318.4
71	0	0	1603.2	1158.4	1712	1056
72	0	0	1532.8	1612.8	1622.4	1232
73	0	0	1395.2	1894.4	1209.6	1030.4
74	0	0	1100.8	1654.4	1654.4	1683.2
75	0	0	1404.8	1088	1356.8	1804.8
76	0	0	1622.4	1040	1372.8	1472
77	0	0	1702.4	1171.2	1484.8	1056
78	0	0	1507.2	1040	1590.4	1264
79	0	0	1542.4	1372.8	1072	1161.6
80	0	0	1411.2	1238.4	1264	1660.8
81	0	0	1148.8	1315.2	1689.6	1497.6
82	0	0	1267.2	1596.8	1481.6	976
83	0	0	1552	1555.2	1097.6	1104
84	0	0	1353.6	1443.2	1360	1376
85	0	0	1833.6	1408	1491.2	1280
86	0	0	1520	1145.6	1395.2	1808
87	0	0	1696	1542.4	947.2	1785.6
88	0	0	1110.4	1440	1244.8	1984
89	0	0	1238.4	1289.6	1328	1369.6
90	0	0	1235.2	1516.8	1155.2	1772.8
avg	0	0	1456.96	1361.28	1420.05	1432.85
delay	0.345679	0.258427	522.173	531.308	525.763	532.982
loss	0	0	0.702176	0.412766	0.402094	0.389923
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=21', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
