Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.740s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.4	12.2	13.8	17	13.2	13.8
61	0	0	1334.4	2115.2	1632	2115.2
62	0	0	1539.2	1766.4	1433.6	1308.8
63	0	0	1155.2	1539.2	1206.4	924.8
64	0	0	1100.8	1017.6	1283.2	988.8
65	0	0	1331.2	1164.8	921.6	1020.8
66	0	0	1168	1436.8	1488	1219.2
67	0	0	1104	1196.8	1264	1200
68	0	0	1190.4	1331.2	1603.2	1116.8
69	0	0	1174.4	1052.8	1494.4	1401.6
70	0	0	1216	774.4	1142.4	1276.8
71	0	0	1273.6	1078.4	1308.8	1104
72	0	0	1491.2	1385.6	1184	1312
73	0	0	864	1779.2	1398.4	1049.6
74	0	0	1014.4	1388.8	1110.4	1004.8
75	0	0	1305.6	1430.4	1030.4	1094.4
76	0	0	1321.6	1353.6	1318.4	1084.8
77	0	0	1270.4	1200	1110.4	1190.4
78	0	0	857.6	1238.4	1344	1004.8
79	0	0	982.4	1411.2	1408	1100.8
80	0	0	995.2	1385.6	1235.2	1264
81	0	0	1331.2	1270.4	1286.4	1020.8
82	0	0	1177.6	1488	1027.2	1273.6
83	0	0	963.2	1216	1321.6	1110.4
84	0	0	1548.8	1254.4	1350.4	1324.8
85	0	0	851.2	1056	1363.2	1248
86	0	0	1168	1459.2	1110.4	1728
87	0	0	953.6	1232	1174.4	1161.6
88	0	0	1078.4	1040	1216	1494.4
89	0	0	1360	1212.8	1180.8	1004.8
90	0	0	860.8	1478.4	1222.4	1270.4
avg	0	0	1166.08	1325.12	1272.32	1213.97
delay	0.25	0.245902	602.983	512.535	621.148	603.976
loss	0	0	0.886168	0.282505	0.87101	0.599914
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=40e6', '--ratio=0.375', '--RngRun=44', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
