Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.731s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.2	18.2	17.4	13.6	17	14.6
61	0	0	1891.2	1830.4	1872	1724.8
62	0	0	1916.8	1462.4	1212.8	1267.2
63	0	0	1465.6	1148.8	1187.2	1228.8
64	0	0	1315.2	1286.4	1449.6	1302.4
65	0	0	1337.6	1241.6	1110.4	1481.6
66	0	0	1302.4	864	1280	1334.4
67	0	0	1344	1139.2	1564.8	1388.8
68	0	0	1302.4	1536	1328	921.6
69	0	0	1424	1280	1289.6	1030.4
70	0	0	812.8	1369.6	1158.4	1155.2
71	0	0	1212.8	1033.6	1379.2	1235.2
72	0	0	1187.2	1091.2	1251.2	1440
73	0	0	1392	1164.8	1161.6	1091.2
74	0	0	1427.2	1552	1113.6	1248
75	0	0	1126.4	1497.6	1251.2	1312
76	0	0	1280	1376	1033.6	1398.4
77	0	0	1164.8	1708.8	1276.8	1468.8
78	0	0	1324.8	1152	1324.8	1270.4
79	0	0	1027.2	1529.6	1260.8	1462.4
80	0	0	1283.2	1353.6	1104	1302.4
81	0	0	1424	1414.4	1171.2	1046.4
82	0	0	1017.6	1264	1235.2	1222.4
83	0	0	1120	1251.2	1462.4	1456
84	0	0	1244.8	1465.6	1318.4	1222.4
85	0	0	1481.6	1174.4	1171.2	1516.8
86	0	0	1216	1292.8	1171.2	1177.6
87	0	0	1680	1139.2	1136	1241.6
88	0	0	1241.6	1136	1171.2	1404.8
89	0	0	1411.2	1241.6	1305.6	966.4
90	0	0	1081.6	1302.4	1321.6	1126.4
avg	0	0	1315.2	1309.97	1269.12	1281.49
delay	0.267606	0.318681	505.137	508.866	588.296	568.838
loss	0	0	0.249587	0.259563	0.541225	0.809524
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=31', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
