Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.761s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	11.4	14	16.6	15	12.8	14.8
61	0	0	2188.8	1241.6	1776	1772.8
62	0	0	1363.2	1628.8	1382.4	1152
63	0	0	1129.6	1094.4	1238.4	1148.8
64	0	0	1305.6	1267.2	1120	1456
65	0	0	1164.8	1331.2	960	1248
66	0	0	1164.8	1276.8	1411.2	1494.4
67	0	0	1209.6	1177.6	1385.6	1296
68	0	0	1353.6	1244.8	1542.4	1222.4
69	0	0	1056	1078.4	1008	1462.4
70	0	0	1513.6	1116.8	1251.2	985.6
71	0	0	1376	1427.2	1411.2	1084.8
72	0	0	1363.2	1059.2	1168	1449.6
73	0	0	1052.8	1219.2	1129.6	1222.4
74	0	0	1148.8	1020.8	1078.4	1398.4
75	0	0	1328	1388.8	1091.2	1068.8
76	0	0	1270.4	1075.2	1318.4	1248
77	0	0	1075.2	1238.4	1673.6	1334.4
78	0	0	1225.6	1126.4	1312	1126.4
79	0	0	1372.8	1235.2	1267.2	1148.8
80	0	0	1174.4	1430.4	1382.4	1478.4
81	0	0	1216	832	1046.4	1516.8
82	0	0	1433.6	1049.6	1251.2	1395.2
83	0	0	1126.4	1059.2	1251.2	944
84	0	0	1168	1168	1324.8	1200
85	0	0	1433.6	1136	1088	1270.4
86	0	0	1164.8	1158.4	1004.8	1558.4
87	0	0	1052.8	1248	1328	1299.2
88	0	0	1184	1318.4	1238.4	1260.8
89	0	0	1068.8	1456	1187.2	1273.6
90	0	0	908.8	1360	1312	1468.8
avg	0	0	1253.12	1215.47	1264.64	1299.52
delay	0.245614	0.257143	614.89	604.057	602.769	621.651
loss	0	0	0.626039	0.874743	0.859247	0.612144
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=40e6', '--ratio=0.375', '--RngRun=13', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
