Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.906s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	15.2	13.4	16.2	17.2	16.2	13.2
61	0	0	1100.8	1616	1254.4	1622.4
62	0	0	1200	1248	1532.8	1382.4
63	0	0	1161.6	1177.6	1190.4	1219.2
64	0	0	1369.6	1283.2	1446.4	1126.4
65	0	0	1132.8	1523.2	1385.6	1180.8
66	0	0	1206.4	1228.8	1411.2	1372.8
67	0	0	1420.8	1174.4	1260.8	1337.6
68	0	0	1305.6	1116.8	979.2	1280
69	0	0	1452.8	1526.4	1113.6	1385.6
70	0	0	1520	1257.6	1123.2	1779.2
71	0	0	937.6	1129.6	1196.8	947.2
72	0	0	1142.4	1052.8	1414.4	1244.8
73	0	0	1564.8	1299.2	1033.6	774.4
74	0	0	1350.4	1264	1107.2	1420.8
75	0	0	1196.8	1337.6	1200	1180.8
76	0	0	1497.6	1337.6	979.2	1145.6
77	0	0	1020.8	1116.8	1456	1376
78	0	0	1459.2	1452.8	1545.6	1008
79	0	0	1331.2	921.6	1251.2	1315.2
80	0	0	1257.6	1235.2	1216	1641.6
81	0	0	1248	1315.2	1014.4	1510.4
82	0	0	1372.8	793.6	1238.4	1561.6
83	0	0	1296	1212.8	1088	1507.2
84	0	0	969.6	1337.6	1296	1219.2
85	0	0	1321.6	979.2	1225.6	1219.2
86	0	0	1251.2	953.6	1062.4	1212.8
87	0	0	892.8	1465.6	1536	1596.8
88	0	0	1321.6	1113.6	1232	1254.4
89	0	0	1353.6	1299.2	899.2	1472
90	0	0	1107.2	1100.8	1360	1219.2
avg	0	0	1258.77	1229.01	1234.99	1317.12
delay	0.25	0.343284	4.07331	5.88355	4.00838	3.35058
loss	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=10e6', '--ratio=0.375', '--RngRun=46', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
