Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.749s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.6	13.6	11.8	14.4	14	12.8
61	0	0	489.6	595.2	531.2	515.2
62	0	0	598.4	540.8	595.2	540.8
63	0	0	675.2	595.2	720	742.4
64	0	0	796.8	457.6	736	745.6
65	0	0	720	675.2	425.6	752
66	0	0	592	496	748.8	553.6
67	0	0	870.4	883.2	649.6	566.4
68	0	0	620.8	700.8	688	544
69	0	0	432	681.6	697.6	608
70	0	0	588.8	464	473.6	608
71	0	0	560	467.2	643.2	649.6
72	0	0	608	736	681.6	681.6
73	0	0	803.2	774.4	652.8	438.4
74	0	0	649.6	531.2	588.8	649.6
75	0	0	755.2	601.6	761.6	684.8
76	0	0	576	592	492.8	499.2
77	0	0	652.8	556.8	841.6	252.8
78	0	0	633.6	793.6	630.4	633.6
79	0	0	534.4	454.4	662.4	502.4
80	0	0	624	569.6	665.6	739.2
81	0	0	595.2	758.4	579.2	550.4
82	0	0	675.2	681.6	806.4	470.4
83	0	0	633.6	531.2	614.4	649.6
84	0	0	524.8	672	646.4	752
85	0	0	537.6	777.6	662.4	630.4
86	0	0	640	662.4	531.2	745.6
87	0	0	608	668.8	576	528
88	0	0	732.8	572.8	652.8	681.6
89	0	0	646.4	627.2	726.4	659.2
90	0	0	726.4	528	691.2	601.6
avg	0	0	636.693	621.547	645.76	605.867
delay	0.246575	0.352941	2.51771	4.44348	2.49731	4.35625
loss	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=5e6', '--ratio=0.375', '--RngRun=33', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
