Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.710s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	14.6	16.2	14.4	14.4	14.2	14.4	15.2	15.2	15.4	16.8	16.2	14.2
61	1203.2	0	0	0	857.6	592	960	950.4	1033.6	841.6	886.4	777.6
62	803.2	0	0	0	588.8	854.4	953.6	1180.8	1008	803.2	1011.2	921.6
63	838.4	0	0	0	758.4	502.4	819.2	806.4	905.6	828.8	713.6	915.2
64	716.8	0	0	0	656	499.2	870.4	563.2	816	752	838.4	668.8
65	518.4	0	0	0	630.4	742.4	1097.6	787.2	608	748.8	1232	806.4
66	812.8	0	0	0	646.4	518.4	774.4	614.4	883.2	803.2	713.6	713.6
67	451.2	0	0	0	857.6	601.6	1004.8	1017.6	518.4	512	694.4	924.8
68	649.6	0	0	0	806.4	704	716.8	720	960	912	825.6	643.2
69	864	0	0	0	694.4	688	419.2	435.2	940.8	672	758.4	908.8
70	505.6	0	0	0	729.6	761.6	1206.4	950.4	668.8	1011.2	848	998.4
71	1014.4	0	0	0	636.8	534.4	1036.8	1081.6	1075.2	979.2	486.4	278.4
72	588.8	0	0	0	771.2	739.2	649.6	592	835.2	604.8	812.8	1036.8
73	569.6	0	0	0	636.8	576	707.2	646.4	662.4	515.2	742.4	771.2
74	716.8	0	0	0	912	556.8	1062.4	940.8	662.4	848	761.6	496
75	832	0	0	0	854.4	748.8	1052.8	627.2	723.2	796.8	611.2	643.2
76	860.8	0	0	0	739.2	435.2	752	502.4	1011.2	752	960	822.4
77	710.4	0	0	0	860.8	467.2	764.8	771.2	620.8	652.8	464	665.6
78	742.4	0	0	0	582.4	544	665.6	694.4	774.4	905.6	921.6	844.8
79	697.6	0	0	0	579.2	620.8	950.4	851.2	851.2	716.8	899.2	736
80	553.6	0	0	0	803.2	694.4	758.4	736	832	876.8	425.6	492.8
81	608	0	0	0	620.8	713.6	1046.4	716.8	572.8	848	614.4	1113.6
82	838.4	0	0	0	832	726.4	569.6	940.8	608	470.4	1347.2	960
83	614.4	0	0	0	790.4	412.8	595.2	844.8	764.8	739.2	595.2	912
84	588.8	0	0	0	761.6	505.6	684.8	732.8	832	963.2	681.6	608
85	867.2	0	0	0	707.2	768	697.6	947.2	944	1120	502.4	832
86	700.8	0	0	0	864	505.6	848	825.6	796.8	707.2	934.4	704
87	720	0	0	0	780.8	480	745.6	838.4	966.4	700.8	723.2	844.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=11', '--locationFile=locationtxt/locationFile42a.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
