Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.812s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	17.6	17.8	15	15.4	14	16.8	14.6	14.2	14.6	16	15.2	15
61	998.4	0	0	0	534.4	739.2	828.8	1001.6	1011.2	1001.6	518.4	1120
62	742.4	0	0	0	886.4	800	812.8	777.6	604.8	672	1132.8	1110.4
63	876.8	0	0	0	438.4	374.4	745.6	854.4	313.6	736	928	748.8
64	771.2	0	0	0	774.4	649.6	492.8	579.2	752	544	678.4	883.2
65	809.6	0	0	0	665.6	544	886.4	793.6	1110.4	1097.6	822.4	643.2
66	828.8	0	0	0	934.4	784	1107.2	838.4	582.4	652.8	486.4	608
67	896	0	0	0	928	668.8	672	784	716.8	809.6	905.6	528
68	473.6	0	0	0	707.2	438.4	608	841.6	953.6	860.8	944	860.8
69	886.4	0	0	0	736	697.6	745.6	988.8	608	960	579.2	620.8
70	764.8	0	0	0	880	598.4	707.2	665.6	652.8	694.4	1052.8	854.4
71	838.4	0	0	0	595.2	579.2	822.4	1174.4	515.2	768	707.2	912
72	617.6	0	0	0	608	540.8	729.6	598.4	947.2	684.8	672	924.8
73	665.6	0	0	0	611.2	489.6	771.2	761.6	761.6	723.2	764.8	624
74	816	0	0	0	790.4	460.8	659.2	704	841.6	860.8	758.4	976
75	729.6	0	0	0	636.8	512	790.4	988.8	774.4	617.6	812.8	790.4
76	652.8	0	0	0	604.8	358.4	841.6	563.2	908.8	713.6	758.4	844.8
77	601.6	0	0	0	1164.8	540.8	464	534.4	649.6	803.2	1075.2	704
78	777.6	0	0	0	451.2	534.4	678.4	665.6	732.8	835.2	1040	688
79	848	0	0	0	630.4	480	652.8	1251.2	643.2	896	745.6	905.6
80	947.2	0	0	0	460.8	601.6	889.6	796.8	758.4	886.4	1088	905.6
81	726.4	0	0	0	1126.4	688	761.6	835.2	713.6	409.6	902.4	851.2
82	787.2	0	0	0	688	486.4	860.8	633.6	908.8	761.6	595.2	828.8
83	723.2	0	0	0	790.4	620.8	771.2	915.2	870.4	771.2	614.4	620.8
84	684.8	0	0	0	528	553.6	953.6	646.4	761.6	915.2	1324.8	880
85	700.8	0	0	0	812.8	710.4	777.6	710.4	1014.4	764.8	1120	614.4
86	822.4	0	0	0	736	489.6	489.6	755.2	796.8	1100.8	694.4	428.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=28', '--locationFile=locationtxt/locationFile42a.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
