Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.900s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13.2	14.2	14	16	12.4	18.4	13.6	15	13	16	13.4	13.8
61	867.2	0	0	0	1084.8	1158.4	780.8	985.6	1027.2	1004.8	963.2	1040
62	1184	0	0	0	1004.8	1161.6	1238.4	1177.6	854.4	1315.2	793.6	1068.8
63	982.4	0	0	0	1004.8	995.2	1120	1193.6	601.6	1008	1043.2	1356.8
64	1251.2	0	0	0	1056	1068.8	1168	1216	985.6	966.4	1088	1251.2
65	1273.6	0	0	0	1014.4	700.8	1164.8	1136	1129.6	912	1222.4	1302.4
66	924.8	0	0	0	1027.2	988.8	982.4	1340.8	1040	1209.6	1302.4	1152
67	598.4	0	0	0	1020.8	1196.8	1187.2	1177.6	1171.2	1027.2	1081.6	1116.8
68	998.4	0	0	0	1283.2	1116.8	1209.6	1120	1340.8	934.4	979.2	1001.6
69	1321.6	0	0	0	969.6	1398.4	1286.4	822.4	947.2	1212.8	924.8	1164.8
70	1158.4	0	0	0	1056	886.4	1232	1446.4	1222.4	774.4	870.4	1193.6
71	787.2	0	0	0	1081.6	1139.2	1392	1129.6	1088	1184	944	1094.4
72	1164.8	0	0	0	1420.8	1321.6	1238.4	867.2	912	1004.8	1132.8	960
73	1065.6	0	0	0	1308.8	1081.6	988.8	1222.4	908.8	889.6	1155.2	1120
74	809.6	0	0	0	1302.4	899.2	1171.2	780.8	1459.2	1203.2	1161.6	1081.6
75	956.8	0	0	0	1040	1059.2	880	1350.4	1100.8	1350.4	985.6	1155.2
76	1235.2	0	0	0	1180.8	1212.8	1091.2	1296	1126.4	940.8	803.2	1027.2
77	1120	0	0	0	960	1280	1081.6	848	979.2	1273.6	1164.8	1238.4
78	832	0	0	0	963.2	905.6	1174.4	822.4	1452.8	1228.8	1132.8	1318.4
79	947.2	0	0	0	1014.4	1040	1200	1065.6	1238.4	1078.4	1088	1017.6
80	665.6	0	0	0	1248	1212.8	1094.4	899.2	988.8	1136	1420.8	1043.2
81	1116.8	0	0	0	1308.8	928	1036.8	1116.8	1228.8	988.8	1136	886.4
82	1024	0	0	0	1116.8	854.4	972.8	985.6	1232	1318.4	1238.4	982.4
83	1132.8	0	0	0	1100.8	1315.2	1184	992	1132.8	969.6	1216	1043.2
84	1388.8	0	0	0	1318.4	867.2	857.6	1129.6	1305.6	899.2	1062.4	1196.8
85	704	0	0	0	1388.8	1030.4	812.8	1123.2	1379.2	940.8	1123.2	1187.2
86	1248	0	0	0	924.8	953.6	995.2	1219.2	1244.8	1142.4	1065.6	1084.8
87	947.2	0	0	0	1395.2	1088	1430.4	998.4	1065.6	1011.2	1020.8	998.4
88	896	0	0	0	1142.4	1104	1158.4	928	1260.8	1081.6	1059.2	1043.2
89	1056	0	0	0	1033.6	1097.6	1043.2	960	1350.4	1177.6	1222.4	1120
90	870.4	0	0	0	1456	1344	684.8	1059.2	870.4	1139.2	1014.4	1414.4
avg	1017.6	0	0	0	1140.91	1080.21	1095.25	1080.32	1121.49	1077.44	1080.53	1122.03
delay	304.086	0.253521	0.271429	0.25	314.668	304.024	296.227	297.39	304.156	303.775	306.631	300.462
loss	0.00182482	0	0	0	0	0	0.00627943	0	0.00157729	0.00332226	0.00199203	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=8', '--locationFile=locationtxt/locationFile42a.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
