Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.502s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	15.8	15.2
61	474.4	586.8
62	498.8	563.2
63	592	557.2
64	662.8	456.4
65	457.6	434.4
66	564.8	632.4
67	317.6	373.6
68	474.4	453.2
69	482.4	532.8
70	567.2	551.2
71	569.6	807.2
72	580.4	599.2
73	458	446.4
74	560.8	457.6
75	378	500.8
76	504.8	450
77	306.4	516
78	616	620.8
79	534.8	398.4
80	388.4	443.2
81	426	394.8
82	319.6	425.2
83	432.4	630
84	521.6	671.2
85	486.4	484
86	640.8	397.6
87	441.2	590.4
88	585.6	467.6
89	408.8	554
90	434.4	389.6
91	618	566.4
92	292.8	495.2
93	530	572.4
94	337.2	534
95	513.6	374.4
96	520.4	634.8
97	458.4	496
98	368	467.6
99	444.8	453.6
100	347.6	552
101	523.2	467.2
102	601.2	471.6
103	455.6	592.4
104	556.8	605.6
105	658.4	581.2
106	578.8	391.2
107	535.6	444
108	532.8	548.4
109	449.2	540
110	415.2	403.6
111	516.8	430.4
112	562.4	426
113	580.8	440
114	444.8	600
115	400.4	453.2
116	533.6	466.4
117	445.2	260.4
118	538	416
119	444.4	637.6
120	550	477.2
avg	490.667	503.067
delay	0.266489	0.288462
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=10e5', '--packetSize=5e2', '--tcp=0', '--RngRun=1'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
