Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.711s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	17.2	13.8
61	450.4	527.6
62	452	330
63	605.6	525.6
64	519.2	527.2
65	419.2	369.6
66	535.6	485.6
67	308.8	472
68	647.2	507.2
69	526	402.4
70	546	478.4
71	515.6	638
72	452	668.8
73	509.2	598
74	479.6	449.6
75	427.6	435.6
76	451.6	460
77	555.6	454.8
78	397.2	444
79	432.8	588
80	538.4	446.4
81	573.2	402.4
82	396	610
83	633.6	425.2
84	604	410.4
85	421.2	560
86	458.8	478.4
87	416.8	454.4
88	519.6	488.4
89	500.4	418.8
90	449.2	478.8
91	443.2	574.4
92	460.4	504.4
93	594.8	610.8
94	400.8	477.6
95	497.2	470.4
96	491.2	414.8
97	532.4	598.4
98	490.4	503.2
99	524	466
100	535.2	539.2
101	245.6	538
102	567.2	506.4
103	529.6	419.6
104	423.2	271.6
105	556.8	546.8
106	399.2	446
107	471.2	544
108	547.6	770.8
109	486.8	566.8
110	288.8	524
111	498.8	582.8
112	394.8	571.6
113	467.2	457.6
114	511.2	560
115	570	418.4
116	437.6	432.4
117	356.8	391.2
118	492.4	520.8
119	598	487.6
120	414.4	455.2
(1,0)	(2,25)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	482.82	495.107
delay	0.176096	0.170667
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=10e5', '--packetSize=5e2', '--tcp=0', '--RngRun=40'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
