Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.844s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	12.2	13.6	17.2	13.2
61	3641.6	1894.4	2617.6	3276.8
62	3638.4	3158.4	2777.6	2534.4
63	3280	2057.6	3670.4	2800
64	2611.2	2710.4	3782.4	3958.4
65	3705.6	3632	3347.2	3059.2
66	3232	3366.4	3123.2	3292.8
67	2851.2	3116.8	3977.6	2566.4
68	3180.8	2556.8	2000	3059.2
69	4051.2	3206.4	2694.4	3888
70	2768	2774.4	2790.4	3456
71	2643.2	2691.2	3427.2	3721.6
72	2787.2	3267.2	3462.4	3763.2
73	2505.6	3052.8	3676.8	3017.6
74	2988.8	3539.2	3132.8	3865.6
75	2009.6	3628.8	3824	3398.4
76	2921.6	3446.4	3248	3734.4
77	2528	3097.6	3792	3968
78	3043.2	2566.4	3731.2	3033.6
79	2787.2	3017.6	3420.8	3590.4
80	3286.4	3440	2825.6	2656
81	3136	3177.6	3545.6	3561.6
82	3590.4	3344	3670.4	3206.4
83	3676.8	2880	3356.8	2777.6
84	3443.2	3350.4	3670.4	3241.6
85	3126.4	3219.2	3267.2	2860.8
86	3036.8	2988.8	2790.4	2483.2
87	3350.4	2972.8	3532.8	3052.8
88	2524.8	2652.8	2755.2	2793.6
89	2899.2	3542.4	3526.4	3161.6
90	3209.6	2768	3049.6	3244.8
avg	3081.81	3037.23	3282.88	3234.13
delay	2.58343	1.44365	2.36422	2.38859
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=25e6', '--ratio=0.375', '--RngRun=18', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
