Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.536s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	15.2	11.2	16.8	15.6
61	2992	2984	2984	2984
62	3000	3008	3008	3008
63	3000	3000	3000	3000
64	2992	2992	2992	2992
65	3000	3000	3000	3000
66	3000	3000	3000	3000
67	3000	3000	3000	3000
68	3000	3000	3000	3000
69	3008	3000	3000	3000
70	3000	3008	3008	3008
71	3000	3000	3000	3000
72	2992	2992	2992	2992
73	3008	3008	3008	3008
74	3000	2992	2992	2992
75	3000	3008	3008	3008
76	3000	3000	3000	3000
77	3000	3000	3000	3000
78	3000	2992	2992	2992
79	3000	3000	3000	3000
80	2992	3000	3000	3000
81	3000	3000	3000	3000
82	3008	3008	3008	3008
83	3000	3000	3000	3000
84	3000	2992	2992	2992
85	3000	3008	3008	3008
86	3000	3000	3000	3000
87	2992	2992	2992	2992
88	3000	3000	3000	3000
89	3000	3000	3000	3000
90	3000	3000	3000	3000
91	3008	3008	3008	3008
92	3000	2992	2992	2992
93	2992	3000	3000	3000
94	3000	3000	3000	3000
95	3000	3000	3000	3000
96	3000	3000	3000	3000
97	3000	3000	3000	3000
98	3000	3000	3000	3000
99	3000	3000	3000	3000
100	3000	3000	3000	3000
101	3000	3000	3000	3000
102	3000	3000	3000	3000
103	3000	3000	3000	3000
104	3000	3000	3000	3000
105	3008	3008	3008	3008
106	3000	3000	3000	3000
107	2992	2992	2992	2992
108	3008	3000	3000	3000
109	3000	3000	3000	3000
110	2992	3000	3000	3000
111	3000	3000	3000	3000
112	3000	3000	3000	3000
113	3000	3000	3000	3000
114	3008	3000	3000	3000
115	2992	3000	3000	3000
116	3008	3008	3008	3008
117	2992	2992	2992	2992
118	3000	3000	3000	3000
119	3000	3000	3000	3000
120	3000	3000	3000	3000
avg	2999.73	2999.73	2999.73	2999.73
delay	2.56724	3.06978	3.06978	3.06978
loss	0	0	0	0
Command ['/home/synrg/Documents/Jiaming/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs3', '--datarate=3e6', '--RngRun=48'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
