Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.868s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.8	12.6	15.4	19.4	15.6	12	12.6	13.4	13.8	16.6	14	13.4	14.4	13.8
61	0	0	0	0	0	0	806.4	953.6	572.8	713.6	1148.8	451.2	1155.2	886.4
62	0	0	0	0	0	0	649.6	553.6	684.8	534.4	592	553.6	681.6	588.8
63	0	0	0	0	0	0	681.6	524.8	707.2	476.8	758.4	697.6	588.8	633.6
64	0	0	0	0	0	0	489.6	582.4	499.2	704	678.4	780.8	592	726.4
65	0	0	0	0	0	0	409.6	451.2	620.8	640	540.8	528	665.6	614.4
66	0	0	0	0	0	0	544	611.2	630.4	512	697.6	758.4	515.2	556.8
67	0	0	0	0	0	0	764.8	464	675.2	688	499.2	566.4	569.6	492.8
68	0	0	0	0	0	0	627.2	672	601.6	585.6	460.8	489.6	611.2	563.2
69	0	0	0	0	0	0	544	550.4	822.4	508.8	534.4	470.4	649.6	473.6
70	0	0	0	0	0	0	604.8	435.2	505.6	486.4	550.4	572.8	553.6	646.4
71	0	0	0	0	0	0	614.4	512	560	547.2	473.6	531.2	352	524.8
72	0	0	0	0	0	0	566.4	611.2	556.8	432	710.4	528	518.4	579.2
73	0	0	0	0	0	0	608	675.2	416	512	563.2	467.2	624	457.6
74	0	0	0	0	0	0	515.2	633.6	691.2	604.8	688	432	704	588.8
75	0	0	0	0	0	0	611.2	460.8	643.2	499.2	544	483.2	505.6	451.2
76	0	0	0	0	0	0	633.6	396.8	441.6	460.8	496	528	761.6	588.8
77	0	0	0	0	0	0	707.2	678.4	694.4	643.2	496	377.6	451.2	371.2
78	0	0	0	0	0	0	710.4	428.8	588.8	464	646.4	560	566.4	547.2
79	0	0	0	0	0	0	544	560	617.6	608	521.6	652.8	739.2	736
80	0	0	0	0	0	0	422.4	646.4	588.8	688	694.4	515.2	643.2	460.8
81	0	0	0	0	0	0	336	892.8	502.4	857.6	652.8	585.6	550.4	432
82	0	0	0	0	0	0	825.6	428.8	515.2	579.2	608	492.8	460.8	585.6
83	0	0	0	0	0	0	592	547.2	604.8	419.2	480	710.4	620.8	550.4
84	0	0	0	0	0	0	547.2	595.2	492.8	739.2	323.2	556.8	595.2	499.2
85	0	0	0	0	0	0	611.2	704	614.4	720	502.4	464	508.8	540.8
86	0	0	0	0	0	0	393.6	579.2	777.6	470.4	569.6	611.2	764.8	809.6
87	0	0	0	0	0	0	528	547.2	544	560	550.4	640	566.4	435.2
88	0	0	0	0	0	0	585.6	601.6	505.6	627.2	688	412.8	425.6	643.2
89	0	0	0	0	0	0	547.2	716.8	502.4	361.6	451.2	483.2	595.2	499.2
90	0	0	0	0	0	0	444.8	540.8	592	505.6	531.2	460.8	553.6	588.8
avg	0	0	0	0	0	0	582.187	585.173	592.32	571.627	588.373	545.387	602.987	569.067
delay	0.253165	0.253968	0.675325	0.670103	0.782051	0.683333	543.837	595.025	595.841	603.277	588.783	591.613	564.469	596.466
loss	0	0	0	0	0	0	0.339487	0.64565	0.861856	0.675829	0.658238	0.874393	0.880196	0.675285
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=40e6', '--ratio=0.375', '--RngRun=15', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
