Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.741s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	17.2	16.2	13.8	17.6	16.8	11.8	14	16.8	14.4	16.8	15.4	14.2	14.8	14.8
61	0	0	0	0	0	0	563.2	969.6	1264	521.6	704	739.2	1110.4	1027.2
62	0	0	0	0	0	0	832	617.6	566.4	595.2	828.8	550.4	688	720
63	0	0	0	0	0	0	556.8	828.8	604.8	585.6	422.4	816	732.8	524.8
64	0	0	0	0	0	0	556.8	713.6	521.6	659.2	678.4	496	777.6	649.6
65	0	0	0	0	0	0	544	675.2	691.2	684.8	688	550.4	656	672
66	0	0	0	0	0	0	633.6	627.2	601.6	499.2	793.6	435.2	665.6	608
67	0	0	0	0	0	0	624	601.6	672	569.6	505.6	656	598.4	796.8
68	0	0	0	0	0	0	521.6	620.8	694.4	681.6	534.4	748.8	540.8	700.8
69	0	0	0	0	0	0	553.6	774.4	499.2	576	812.8	534.4	649.6	508.8
70	0	0	0	0	0	0	508.8	608	860.8	681.6	563.2	556.8	508.8	700.8
71	0	0	0	0	0	0	502.4	499.2	524.8	723.2	691.2	518.4	764.8	659.2
72	0	0	0	0	0	0	540.8	483.2	556.8	883.2	700.8	620.8	675.2	924.8
73	0	0	0	0	0	0	585.6	432	464	592	556.8	649.6	620.8	739.2
74	0	0	0	0	0	0	640	524.8	598.4	707.2	748.8	688	736	492.8
75	0	0	0	0	0	0	646.4	425.6	467.2	809.6	512	716.8	905.6	633.6
76	0	0	0	0	0	0	588.8	771.2	496	640	800	684.8	668.8	828.8
77	0	0	0	0	0	0	470.4	624	636.8	470.4	672	697.6	892.8	684.8
78	0	0	0	0	0	0	569.6	665.6	380.8	784	598.4	608	662.4	576
79	0	0	0	0	0	0	518.4	560	598.4	454.4	492.8	646.4	553.6	595.2
80	0	0	0	0	0	0	556.8	633.6	608	704	774.4	496	582.4	601.6
81	0	0	0	0	0	0	729.6	380.8	569.6	512	841.6	598.4	451.2	624
82	0	0	0	0	0	0	499.2	665.6	489.6	620.8	566.4	368	572.8	796.8
83	0	0	0	0	0	0	672	876.8	393.6	608	668.8	582.4	659.2	432
84	0	0	0	0	0	0	579.2	665.6	640	643.2	598.4	608	576	537.6
85	0	0	0	0	0	0	652.8	636.8	454.4	768	499.2	739.2	633.6	576
86	0	0	0	0	0	0	675.2	816	691.2	636.8	729.6	492.8	752	614.4
87	0	0	0	0	0	0	576	563.2	633.6	627.2	617.6	515.2	524.8	636.8
88	0	0	0	0	0	0	627.2	614.4	451.2	640	480	595.2	620.8	656
89	0	0	0	0	0	0	646.4	585.6	608	684.8	684.8	476.8	630.4	604.8
90	0	0	0	0	0	0	531.2	736	563.2	630.4	732.8	745.6	636.8	780.8
avg	0	0	0	0	0	0	590.08	639.893	593.387	639.787	649.92	604.373	668.267	663.467
delay	0.255814	0.234568	0.695652	0.715909	0.714286	0.711864	530.932	508.857	506.161	528.056	523.213	510.543	512.298	515.314
loss	0	0	0	0	0	0	0.777778	0.286115	0.300671	0.471554	0.698985	0.266667	0.318766	0.702079
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=49', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
