Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.742s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	14.6	16.2	12.8	11.6	13.6	15.2	14.8	15	13.8	15	14.8	17.6	16.8	12.8
61	0	0	0	0	0	0	1164.8	1168	630.4	636.8	752	899.2	624	723.2
62	0	0	0	0	0	0	649.6	614.4	640	540.8	752	470.4	886.4	579.2
63	0	0	0	0	0	0	537.6	521.6	704	499.2	790.4	540.8	672	688
64	0	0	0	0	0	0	505.6	531.2	569.6	592	579.2	595.2	668.8	614.4
65	0	0	0	0	0	0	582.4	710.4	489.6	713.6	617.6	448	438.4	662.4
66	0	0	0	0	0	0	604.8	521.6	604.8	656	646.4	307.2	476.8	684.8
67	0	0	0	0	0	0	729.6	640	537.6	764.8	553.6	624	531.2	646.4
68	0	0	0	0	0	0	582.4	512	662.4	585.6	547.2	672	412.8	515.2
69	0	0	0	0	0	0	476.8	553.6	531.2	467.2	627.2	608	787.2	646.4
70	0	0	0	0	0	0	531.2	777.6	659.2	723.2	537.6	316.8	582.4	691.2
71	0	0	0	0	0	0	614.4	752	665.6	649.6	521.6	438.4	681.6	425.6
72	0	0	0	0	0	0	448	745.6	374.4	649.6	553.6	579.2	563.2	563.2
73	0	0	0	0	0	0	585.6	604.8	675.2	396.8	691.2	662.4	595.2	592
74	0	0	0	0	0	0	627.2	550.4	483.2	624	480	627.2	630.4	582.4
75	0	0	0	0	0	0	393.6	592	521.6	620.8	342.4	636.8	547.2	761.6
76	0	0	0	0	0	0	531.2	588.8	640	499.2	412.8	480	784	476.8
77	0	0	0	0	0	0	688	540.8	608	537.6	502.4	800	652.8	646.4
78	0	0	0	0	0	0	563.2	742.4	524.8	598.4	595.2	537.6	553.6	528
79	0	0	0	0	0	0	534.4	656	611.2	428.8	457.6	611.2	512	521.6
80	0	0	0	0	0	0	560	441.6	633.6	518.4	656	486.4	508.8	537.6
81	0	0	0	0	0	0	361.6	624	444.8	448	643.2	716.8	550.4	422.4
82	0	0	0	0	0	0	768	793.6	755.2	608	611.2	361.6	454.4	400
83	0	0	0	0	0	0	579.2	432	566.4	700.8	537.6	486.4	489.6	537.6
84	0	0	0	0	0	0	547.2	451.2	627.2	678.4	499.2	576	630.4	544
85	0	0	0	0	0	0	614.4	672	364.8	656	700.8	518.4	537.6	617.6
86	0	0	0	0	0	0	428.8	720	716.8	643.2	432	467.2	672	451.2
87	0	0	0	0	0	0	390.4	518.4	534.4	640	457.6	457.6	572.8	636.8
88	0	0	0	0	0	0	512	582.4	611.2	630.4	614.4	627.2	499.2	643.2
89	0	0	0	0	0	0	544	601.6	726.4	540.8	713.6	531.2	694.4	579.2
90	0	0	0	0	0	0	585.6	630.4	560	403.2	592	611.2	387.2	438.4
avg	0	0	0	0	0	0	574.72	626.347	589.12	588.373	580.587	556.48	586.56	578.56
delay	0.246575	0.308642	0.6875	0.672414	0.735294	0.697368	561.059	520.997	569.019	571.483	567.439	516.509	520.682	563.459
loss	0	0	0	0	0	0	0.591128	0.303395	0.591388	0.82243	0.602022	0.300111	0.277011	0.864444
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=35e6', '--ratio=0.375', '--RngRun=37', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
