Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.823s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	17.2	15	14.6	14.6	14	18.4	12	16.4	9.8	15.6	14.6	12	13.6	16.6
61	0	0	0	0	0	0	851.2	1094.4	598.4	1123.2	1299.2	1219.2	787.2	1024
62	0	0	0	0	0	0	835.2	870.4	716.8	867.2	627.2	899.2	595.2	796.8
63	0	0	0	0	0	0	560	800	748.8	835.2	624	681.6	582.4	819.2
64	0	0	0	0	0	0	745.6	825.6	828.8	723.2	697.6	860.8	604.8	960
65	0	0	0	0	0	0	662.4	918.4	633.6	896	787.2	582.4	857.6	947.2
66	0	0	0	0	0	0	723.2	537.6	796.8	950.4	691.2	592	732.8	697.6
67	0	0	0	0	0	0	873.6	790.4	563.2	726.4	598.4	713.6	630.4	592
68	0	0	0	0	0	0	697.6	720	681.6	1049.6	889.6	697.6	697.6	611.2
69	0	0	0	0	0	0	838.4	713.6	681.6	627.2	764.8	547.2	579.2	998.4
70	0	0	0	0	0	0	793.6	806.4	678.4	758.4	515.2	972.8	787.2	550.4
71	0	0	0	0	0	0	732.8	659.2	774.4	803.2	870.4	713.6	627.2	620.8
72	0	0	0	0	0	0	563.2	700.8	723.2	704	569.6	652.8	867.2	752
73	0	0	0	0	0	0	691.2	640	620.8	950.4	1030.4	480	758.4	598.4
74	0	0	0	0	0	0	886.4	707.2	640	864	876.8	521.6	761.6	790.4
75	0	0	0	0	0	0	662.4	752	934.4	764.8	569.6	646.4	726.4	563.2
76	0	0	0	0	0	0	550.4	732.8	620.8	787.2	736	700.8	784	844.8
77	0	0	0	0	0	0	832	1072	547.2	486.4	627.2	608	796.8	1014.4
78	0	0	0	0	0	0	668.8	627.2	864	566.4	726.4	880	665.6	758.4
79	0	0	0	0	0	0	764.8	716.8	678.4	742.4	848	726.4	828.8	796.8
80	0	0	0	0	0	0	841.6	515.2	704	979.2	627.2	966.4	736	713.6
81	0	0	0	0	0	0	688	896	672	598.4	656	633.6	668.8	707.2
82	0	0	0	0	0	0	598.4	832	761.6	630.4	729.6	691.2	723.2	803.2
83	0	0	0	0	0	0	809.6	611.2	777.6	608	796.8	764.8	745.6	732.8
84	0	0	0	0	0	0	608	796.8	694.4	771.2	694.4	425.6	857.6	809.6
85	0	0	0	0	0	0	729.6	476.8	697.6	595.2	713.6	876.8	630.4	704
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=30', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
