Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.907s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	13.4	11.8	13.4	16.4	12.8	16.4	13.8	13.8	14.2	14.4	14.4	16.6	16	15.8
61	0	0	0	0	0	0	652.8	508.8	1136	896	1289.6	1350.4	848	960
62	0	0	0	0	0	0	726.4	636.8	739.2	912	710.4	688	576	803.2
63	0	0	0	0	0	0	617.6	694.4	668.8	1004.8	777.6	828.8	800	790.4
64	0	0	0	0	0	0	588.8	611.2	675.2	780.8	899.2	515.2	729.6	905.6
65	0	0	0	0	0	0	700.8	608	681.6	880	380.8	966.4	716.8	710.4
66	0	0	0	0	0	0	588.8	659.2	790.4	748.8	556.8	1036.8	710.4	665.6
67	0	0	0	0	0	0	889.6	640	678.4	438.4	838.4	873.6	688	966.4
68	0	0	0	0	0	0	931.2	636.8	748.8	806.4	681.6	700.8	726.4	816
69	0	0	0	0	0	0	755.2	451.2	1088	934.4	892.8	505.6	624	713.6
70	0	0	0	0	0	0	780.8	921.6	649.6	732.8	732.8	838.4	793.6	870.4
71	0	0	0	0	0	0	768	713.6	611.2	838.4	678.4	908.8	518.4	662.4
72	0	0	0	0	0	0	723.2	694.4	630.4	752	540.8	969.6	604.8	937.6
73	0	0	0	0	0	0	640	908.8	752	742.4	1043.2	771.2	604.8	796.8
74	0	0	0	0	0	0	896	918.4	675.2	601.6	723.2	662.4	1059.2	630.4
75	0	0	0	0	0	0	579.2	739.2	720	665.6	777.6	736	764.8	921.6
76	0	0	0	0	0	0	582.4	742.4	758.4	700.8	835.2	620.8	832	560
77	0	0	0	0	0	0	822.4	796.8	745.6	793.6	803.2	662.4	588.8	870.4
78	0	0	0	0	0	0	684.8	796.8	787.2	636.8	892.8	768	806.4	678.4
79	0	0	0	0	0	0	470.4	864	716.8	643.2	988.8	812.8	825.6	576
80	0	0	0	0	0	0	579.2	748.8	758.4	873.6	742.4	576	595.2	412.8
81	0	0	0	0	0	0	918.4	624	774.4	656	531.2	467.2	956.8	608
82	0	0	0	0	0	0	880	592	620.8	659.2	748.8	614.4	886.4	908.8
83	0	0	0	0	0	0	912	585.6	508.8	483.2	716.8	742.4	972.8	848
84	0	0	0	0	0	0	963.2	880	1068.8	726.4	569.6	672	758.4	582.4
85	0	0	0	0	0	0	1081.6	764.8	524.8	624	768	662.4	502.4	931.2
86	0	0	0	0	0	0	761.6	793.6	707.2	467.2	707.2	918.4	572.8	515.2
87	0	0	0	0	0	0	803.2	803.2	876.8	496	886.4	649.6	614.4	742.4
88	0	0	0	0	0	0	819.2	768	803.2	726.4	1049.6	899.2	598.4	640
89	0	0	0	0	0	0	851.2	627.2	758.4	812.8	793.6	505.6	601.6	1097.6
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=27', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
