Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.829s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.8	14.8	19.6	14.8	14.2	11.4	10.8	14	16.2	18.4	16.4	14.8	14.2	13.6
61	0	0	0	0	0	0	921.6	774.4	1107.2	931.2	1129.6	1209.6	611.2	659.2
62	0	0	0	0	0	0	979.2	774.4	956.8	806.4	569.6	601.6	764.8	819.2
63	0	0	0	0	0	0	665.6	576	713.6	624	944	547.2	576	1017.6
64	0	0	0	0	0	0	700.8	681.6	921.6	729.6	620.8	774.4	499.2	476.8
65	0	0	0	0	0	0	681.6	601.6	489.6	694.4	912	1001.6	768	819.2
66	0	0	0	0	0	0	732.8	704	595.2	713.6	838.4	777.6	524.8	646.4
67	0	0	0	0	0	0	608	880	569.6	867.2	771.2	790.4	716.8	758.4
68	0	0	0	0	0	0	675.2	800	736	908.8	966.4	675.2	825.6	672
69	0	0	0	0	0	0	761.6	726.4	480	649.6	611.2	732.8	934.4	486.4
70	0	0	0	0	0	0	691.2	998.4	790.4	659.2	784	745.6	646.4	592
71	0	0	0	0	0	0	736	700.8	537.6	848	630.4	809.6	758.4	716.8
72	0	0	0	0	0	0	768	518.4	835.2	793.6	726.4	716.8	835.2	739.2
73	0	0	0	0	0	0	780.8	608	931.2	672	630.4	576	617.6	716.8
74	0	0	0	0	0	0	700.8	822.4	374.4	998.4	694.4	579.2	716.8	777.6
75	0	0	0	0	0	0	720	643.2	1094.4	755.2	624	707.2	816	646.4
76	0	0	0	0	0	0	803.2	723.2	768	697.6	668.8	969.6	729.6	659.2
77	0	0	0	0	0	0	905.6	560	646.4	800	691.2	748.8	748.8	726.4
78	0	0	0	0	0	0	816	892.8	678.4	726.4	739.2	825.6	588.8	828.8
79	0	0	0	0	0	0	825.6	764.8	694.4	889.6	739.2	592	928	684.8
80	0	0	0	0	0	0	707.2	892.8	566.4	838.4	428.8	854.4	1078.4	688
81	0	0	0	0	0	0	492.8	691.2	700.8	582.4	848	806.4	646.4	800
82	0	0	0	0	0	0	531.2	592	704	665.6	595.2	921.6	809.6	662.4
83	0	0	0	0	0	0	1020.8	566.4	822.4	841.6	640	880	627.2	819.2
84	0	0	0	0	0	0	803.2	688	787.2	678.4	726.4	1068.8	793.6	524.8
85	0	0	0	0	0	0	585.6	771.2	774.4	844.8	707.2	576	585.6	899.2
86	0	0	0	0	0	0	649.6	713.6	646.4	723.2	784	755.2	665.6	854.4
87	0	0	0	0	0	0	985.6	1040	684.8	620.8	729.6	678.4	848	588.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=32', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
