Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.738s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.4	14	13.6	16.8	16.8	11.6	12.4	14	17	15.6	15	14.4	17	14
61	0	0	0	0	0	0	556.8	864	912	864	860.8	953.6	1084.8	1203.2
62	0	0	0	0	0	0	528	668.8	640	774.4	758.4	595.2	745.6	793.6
63	0	0	0	0	0	0	435.2	560	665.6	787.2	364.8	617.6	585.6	582.4
64	0	0	0	0	0	0	691.2	729.6	633.6	777.6	841.6	816	588.8	550.4
65	0	0	0	0	0	0	572.8	592	547.2	710.4	688	515.2	716.8	585.6
66	0	0	0	0	0	0	784	553.6	710.4	339.2	912	774.4	732.8	710.4
67	0	0	0	0	0	0	1024	649.6	678.4	761.6	470.4	710.4	758.4	656
68	0	0	0	0	0	0	672	646.4	595.2	665.6	633.6	601.6	742.4	780.8
69	0	0	0	0	0	0	640	518.4	780.8	524.8	454.4	748.8	515.2	476.8
70	0	0	0	0	0	0	454.4	652.8	617.6	614.4	505.6	707.2	691.2	761.6
71	0	0	0	0	0	0	601.6	681.6	819.2	899.2	857.6	636.8	691.2	528
72	0	0	0	0	0	0	736	569.6	854.4	841.6	812.8	854.4	611.2	707.2
73	0	0	0	0	0	0	492.8	672	524.8	723.2	739.2	748.8	633.6	544
74	0	0	0	0	0	0	636.8	812.8	736	752	464	592	556.8	678.4
75	0	0	0	0	0	0	412.8	598.4	617.6	742.4	841.6	870.4	803.2	534.4
76	0	0	0	0	0	0	608	544	844.8	649.6	713.6	662.4	652.8	656
77	0	0	0	0	0	0	499.2	627.2	867.2	700.8	787.2	505.6	652.8	777.6
78	0	0	0	0	0	0	467.2	646.4	675.2	652.8	480	662.4	844.8	569.6
79	0	0	0	0	0	0	601.6	828.8	406.4	665.6	416	787.2	620.8	771.2
80	0	0	0	0	0	0	729.6	729.6	601.6	742.4	732.8	691.2	611.2	742.4
81	0	0	0	0	0	0	579.2	704	572.8	796.8	579.2	547.2	803.2	553.6
82	0	0	0	0	0	0	499.2	688	560	793.6	761.6	460.8	694.4	627.2
83	0	0	0	0	0	0	627.2	617.6	860.8	563.2	681.6	697.6	614.4	694.4
84	0	0	0	0	0	0	492.8	723.2	736	688	697.6	604.8	579.2	662.4
85	0	0	0	0	0	0	563.2	745.6	569.6	793.6	582.4	720	566.4	579.2
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=40e6', '--ratio=0.375', '--RngRun=11', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
