Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.773s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.4	16.2	14.8	11	13.8	15.2	14.6	15.8	15.8	14.6	13.6	12.4	15.4	15.2
61	0	0	0	0	0	0	976	800	742.4	841.6	1011.2	816	656	867.2
62	0	0	0	0	0	0	681.6	710.4	620.8	979.2	896	1129.6	601.6	1001.6
63	0	0	0	0	0	0	793.6	761.6	1068.8	537.6	784	838.4	748.8	633.6
64	0	0	0	0	0	0	652.8	678.4	681.6	1081.6	1027.2	672	604.8	684.8
65	0	0	0	0	0	0	713.6	646.4	732.8	697.6	761.6	905.6	643.2	819.2
66	0	0	0	0	0	0	700.8	582.4	633.6	742.4	726.4	595.2	921.6	1072
67	0	0	0	0	0	0	822.4	560	563.2	560	707.2	947.2	1232	582.4
68	0	0	0	0	0	0	694.4	518.4	1059.2	697.6	764.8	707.2	928	745.6
69	0	0	0	0	0	0	515.2	972.8	656	723.2	902.4	793.6	742.4	851.2
70	0	0	0	0	0	0	950.4	787.2	675.2	732.8	784	950.4	620.8	691.2
71	0	0	0	0	0	0	633.6	755.2	758.4	576	860.8	998.4	694.4	956.8
72	0	0	0	0	0	0	841.6	713.6	726.4	812.8	768	745.6	896	540.8
73	0	0	0	0	0	0	710.4	710.4	844.8	960	704	704	704	688
74	0	0	0	0	0	0	1011.2	380.8	675.2	838.4	822.4	924.8	899.2	902.4
75	0	0	0	0	0	0	588.8	985.6	448	841.6	972.8	665.6	819.2	851.2
76	0	0	0	0	0	0	787.2	598.4	739.2	675.2	800	822.4	780.8	844.8
77	0	0	0	0	0	0	851.2	726.4	406.4	819.2	595.2	902.4	931.2	640
78	0	0	0	0	0	0	841.6	665.6	787.2	633.6	569.6	934.4	627.2	963.2
79	0	0	0	0	0	0	624	614.4	988.8	806.4	732.8	640	764.8	864
80	0	0	0	0	0	0	662.4	1072	889.6	771.2	812.8	480	812.8	700.8
81	0	0	0	0	0	0	716.8	832	966.4	886.4	876.8	464	774.4	672
82	0	0	0	0	0	0	934.4	659.2	614.4	809.6	873.6	944	768	544
83	0	0	0	0	0	0	595.2	803.2	809.6	675.2	1014.4	787.2	800	752
84	0	0	0	0	0	0	976	1193.6	601.6	748.8	560	640	816	476.8
85	0	0	0	0	0	0	1049.6	345.6	633.6	617.6	755.2	806.4	940.8	784
86	0	0	0	0	0	0	624	726.4	867.2	972.8	924.8	908.8	515.2	444.8
87	0	0	0	0	0	0	758.4	668.8	684.8	800	1104	800	825.6	444.8
88	0	0	0	0	0	0	812.8	736	979.2	572.8	921.6	697.6	668.8	761.6
89	0	0	0	0	0	0	742.4	1091.2	432	633.6	672	848	576	787.2
90	0	0	0	0	0	0	940.8	1024	768	544	892.8	832	521.6	787.2
avg	0	0	0	0	0	0	773.44	744	735.147	752.96	819.947	796.693	761.173	745.173
delay	0.233766	0.259259	0.72973	0.763636	0.768116	0.921053	487.62	505.419	500.973	498.189	507.397	499.689	498.009	500.052
loss	0	0	0	0	0	0	0.387687	0.146457	0.146691	0.369676	0.176364	0.329204	0.166972	0.165029
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=20e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
