Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.716s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.8	10.4	12.6	13	15.8	14.6	15	15.8	15.6	14	13.6	15.4	13.6	14.2
61	0	0	0	0	0	0	1088	1068.8	889.6	1084.8	790.4	243.2	844.8	457.6
62	0	0	0	0	0	0	547.2	681.6	931.2	560	585.6	560	646.4	588.8
63	0	0	0	0	0	0	512	611.2	505.6	598.4	633.6	582.4	579.2	553.6
64	0	0	0	0	0	0	537.6	540.8	524.8	608	553.6	476.8	518.4	643.2
65	0	0	0	0	0	0	681.6	508.8	566.4	662.4	467.2	614.4	697.6	483.2
66	0	0	0	0	0	0	585.6	457.6	652.8	508.8	496	672	563.2	649.6
67	0	0	0	0	0	0	588.8	774.4	624	313.6	393.6	326.4	540.8	604.8
68	0	0	0	0	0	0	624	524.8	572.8	515.2	624	633.6	595.2	649.6
69	0	0	0	0	0	0	355.2	748.8	624	332.8	598.4	492.8	544	524.8
70	0	0	0	0	0	0	470.4	684.8	470.4	614.4	595.2	467.2	464	726.4
71	0	0	0	0	0	0	614.4	560	627.2	540.8	550.4	441.6	611.2	473.6
72	0	0	0	0	0	0	281.6	585.6	470.4	409.6	496	601.6	563.2	585.6
73	0	0	0	0	0	0	582.4	496	694.4	697.6	604.8	620.8	505.6	502.4
74	0	0	0	0	0	0	912	617.6	627.2	492.8	297.6	672	691.2	668.8
75	0	0	0	0	0	0	800	723.2	608	422.4	499.2	617.6	489.6	544
76	0	0	0	0	0	0	528	688	569.6	611.2	662.4	649.6	556.8	678.4
77	0	0	0	0	0	0	393.6	624	566.4	611.2	428.8	604.8	835.2	620.8
78	0	0	0	0	0	0	547.2	649.6	595.2	518.4	476.8	508.8	611.2	454.4
79	0	0	0	0	0	0	700.8	889.6	540.8	448	668.8	742.4	489.6	649.6
80	0	0	0	0	0	0	582.4	531.2	598.4	534.4	659.2	576	572.8	537.6
81	0	0	0	0	0	0	614.4	518.4	665.6	630.4	585.6	684.8	540.8	505.6
82	0	0	0	0	0	0	566.4	659.2	662.4	531.2	499.2	464	592	496
83	0	0	0	0	0	0	707.2	704	537.6	540.8	668.8	390.4	576	412.8
84	0	0	0	0	0	0	816	633.6	569.6	560	531.2	544	758.4	790.4
85	0	0	0	0	0	0	608	483.2	646.4	889.6	544	489.6	547.2	537.6
86	0	0	0	0	0	0	675.2	649.6	636.8	588.8	640	505.6	697.6	748.8
87	0	0	0	0	0	0	560	454.4	614.4	649.6	556.8	595.2	576	844.8
88	0	0	0	0	0	0	576	614.4	595.2	374.4	681.6	787.2	505.6	528
89	0	0	0	0	0	0	576	480	659.2	723.2	569.6	604.8	710.4	592
90	0	0	0	0	0	0	688	595.2	694.4	592	582.4	592	553.6	588.8
avg	0	0	0	0	0	0	610.667	625.28	618.027	572.16	564.693	558.72	599.253	588.053
delay	0.240506	0.288462	0.714286	0.723077	0.822785	0.684932	519.507	539.727	565.562	556.073	563.68	569.537	563.994	552.966
loss	0	0	0	0	0	0	0.314499	0.802609	0.596552	0.845353	0.615527	0.594005	0.570519	0.825941
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=35e6', '--ratio=0.375', '--RngRun=10', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
